Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	DTP.A.7.9.1.E11	DTP.A.7.10.1.E12	DTP.A.8.5.1.G3	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	DTP.A.7.9.1.E11.Norm	DTP.A.7.10.1.E12.Norm	DTP.A.8.5.1.G3.Norm
ABR	9	11	13	10	7	14	8	6	8	9	9	3	10	13	7	4	6.11626994643611	8.29252073735768	9.38448370484718	7.95105603184125	6.62936101481689	10.0989721471774	12.2869323101027	4.52910449253009	6.58198592080709	4.7428421726861	8.04576875217016	2.76360460265924	6.93426936916747	5.91109247747216	7.47800758242795	3.76989788821716
ABRACL	59	44	61	51	43	61	20	41	62	67	45	43	56	81	36	54	40.0955474266367	33.1700829494307	44.0348850765906	40.5503857623904	40.7232176624466	44.0026643555585	30.7173307752569	30.9488806989556	51.0103908862549	35.3078250633299	40.2288437608508	39.6116659714491	38.8319084673379	36.830653128865	38.4583247096294	50.8936214909317
ABT1	11	20	24	14	20	12	6	12	17	29	25	20	17	26	15	13	7.47544104564413	15.0773104315594	17.3252006858717	11.1314784445778	18.9410314709054	8.65626184043774	9.21519923257706	9.05820898506018	13.9867200817151	15.2824914453219	22.3493576449171	18.4240306843949	11.7882579275847	11.8221849549443	16.0243019623456	12.2521681367058
ABTB1	0	2	1	0	0	1	0	1	1	2	0	0	2	2	1	2	0	1.50773104315594	0.721883361911321	0	0	0.721355153369812	0	0.754850748755015	0.822748240100886	1.05396492726358	0	0	1.3868538738335	0.909398842688024	1.06828679748971	1.88494894410858
ABTB2	2	2	4	2	1	0	1	3	3	5	1	3	2	3	2	1	1.35917109920802	1.50773104315594	2.88753344764529	1.59021120636825	0.94705157354527	0	1.53586653876284	2.26455224626505	2.46824472030266	2.63491231815895	0.893974305796684	2.76360460265924	1.3868538738335	1.36409826403204	2.13657359497941	0.942474472054291
ACAA1	7	10	1	9	10	10	3	11	9	13	13	4	18	15	3	6	4.75709884722808	7.53865521577971	0.721883361911321	7.15595042865713	9.4705157354527	7.21355153369812	4.60759961628853	8.30335823630517	7.40473416090797	6.85077202721326	11.6216659753569	3.68480613687898	12.4816848645015	6.82049132016018	3.20486039246912	5.65484683232574
ACAA2	80	74	86	86	61	104	40	77	84	118	73	73	110	130	67	72	54.3668439683209	55.7860485967698	62.0819691243736	68.3790818738348	57.7701459862615	75.0209359504605	61.4346615505137	58.1235076541362	69.1108521684744	62.1839307085511	65.2601243231579	67.2477119980414	76.2769630608422	59.1109247747216	71.5752154318103	67.8581619879089
ACACA	6	13	8	6	7	11	7	14	9	15	13	5	7	9	13	4	4.07751329762407	9.80025178051362	5.77506689529057	4.77063361910475	6.62936101481689	7.93490668706793	10.7510657713399	10.5679104825702	7.40473416090797	7.90473695447684	11.6216659753569	4.60600767109873	4.85398855841723	4.09229479209611	13.8877283673662	3.76989788821716
ACACB	4	3	1	1	2	1	2	2	2	0	0	3	2	4	1	1	2.71834219841605	2.26159656473391	0.721883361911321	0.795105603184125	1.89410314709054	0.721355153369812	3.07173307752569	1.50970149751003	1.64549648020177	0	0	2.76360460265924	1.3868538738335	1.81879768537605	1.06828679748971	0.942474472054291
ACAD10	3	6	2	1	2	4	1	4	5	7	1	2	4	2	5	5	2.03875664881204	4.52319312946782	1.44376672382264	0.795105603184125	1.89410314709054	2.88542061347925	1.53586653876284	3.01940299502006	4.11374120050443	3.68887724542252	0.893974305796684	1.84240306843949	2.77370774766699	0.909398842688024	5.34143398744853	4.71237236027145
ACAD8	9	8	6	10	3	9	4	3	7	15	7	9	6	16	7	5	6.11626994643611	6.03092417262377	4.33130017146793	7.95105603184125	2.84115472063581	6.49219638032831	6.14346615505137	2.26455224626505	5.7592376807062	7.90473695447684	6.25782014057679	8.29081380797771	4.16056162150049	7.2751907415042	7.47800758242795	4.71237236027145
ACAD9	17	11	12	11	4	7	4	5	7	13	2	4	11	16	9	8	11.5529543432682	8.29252073735768	8.66260034293586	8.74616163502538	3.78820629418108	5.04948607358869	6.14346615505137	3.77425374377508	5.7592376807062	6.85077202721326	1.78794861159337	3.68480613687898	7.62769630608422	7.2751907415042	9.61458117740736	7.53979577643433
ACADL	1	1	7	3	1	0	0	2	1	1	0	1	3	2	1	1	0.679585549604012	0.753865521577971	5.05318353337925	2.38531680955238	0.94705157354527	0	0	1.50970149751003	0.822748240100886	0.526982463631789	0	0.921201534219746	2.08028081075024	0.909398842688024	1.06828679748971	0.942474472054291
ACADM	77	69	62	74	59	73	27	75	57	91	54	54	85	112	62	46	52.3280873195089	52.01672098888	44.7567684385019	58.8378146356253	55.8760428391709	52.6589261959963	41.4683965465968	56.6138061566261	46.8966496857505	47.9554041904928	48.2746125130209	49.7448828478663	58.9412896379235	50.9263351905294	66.2337814443618	43.3538257144974
ACADSB	9	7	7	6	5	7	4	10	3	6	5	5	4	10	11	6	6.11626994643611	5.2770586510458	5.05318353337925	4.77063361910475	4.73525786772635	5.04948607358869	6.14346615505137	7.54850748755015	2.46824472030266	3.16189478179074	4.46987152898342	4.60600767109873	2.77370774766699	4.54699421344012	11.7511547723868	5.65484683232574
ACADVL	37	35	24	29	29	31	20	34	30	50	30	25	46	49	15	32	25.1446653353484	26.385293255229	17.3252006858717	23.0580624923396	27.4644956328128	22.3620097544642	30.7173307752569	25.6649254576705	24.6824472030266	26.3491231815895	26.8192291739005	23.0300383554936	31.8976390981704	22.2802716458566	16.0243019623456	30.1591831057373
ACAP1	6	3	2	2	2	5	1	3	4	6	4	3	7	9	4	3	4.07751329762407	2.26159656473391	1.44376672382264	1.59021120636825	1.89410314709054	3.60677576684906	1.53586653876284	2.26455224626505	3.29099296040354	3.16189478179074	3.57589722318674	2.76360460265924	4.85398855841723	4.09229479209611	4.27314718995883	2.82742341616287
ACAP2	59	70	59	38	46	58	21	71	59	99	51	46	73	111	48	52	40.0955474266367	52.770586510458	42.591118352768	30.2140129209968	43.5643723830824	41.8385988954491	32.2531973140197	53.5944031616061	48.5421461659523	52.1712638995471	45.5926895956309	42.3752705741083	50.6201663949226	50.4716357691854	51.2777662795059	49.0086725468231
ACAP3	5	0	1	1	0	1	0	1	0	1	1	1	1	1	1	4	3.39792774802006	0	0.721883361911321	0.795105603184125	0	0.721355153369812	0	0.754850748755015	0	0.526982463631789	0.893974305796684	0.921201534219746	0.693426936916748	0.454699421344012	1.06828679748971	3.76989788821716
ACAT1	100	93	116	101	87	133	57	97	80	137	82	70	124	175	76	90	67.9585549604012	70.1094935067513	83.7384699817133	80.3056659215967	82.3934868984385	95.940235398185	87.5443927094821	73.2205226292365	65.8198592080709	72.1965975175551	73.3058930753281	64.4841073953822	85.9849401776767	79.5723987352021	81.1897966092177	84.8227024848862
ACAT2	5	2	7	3	1	5	3	4	4	6	4	5	3	8	2	1	3.39792774802006	1.50773104315594	5.05318353337925	2.38531680955238	0.94705157354527	3.60677576684906	4.60759961628853	3.01940299502006	3.29099296040354	3.16189478179074	3.57589722318674	4.60600767109873	2.08028081075024	3.6375953707521	2.13657359497941	0.942474472054291
ACBD3	67	69	31	42	23	48	27	53	50	72	37	31	30	48	22	21	45.5322318234688	52.01672098888	22.378384219251	33.3944353337333	21.7821861915412	34.625047361751	41.4683965465968	40.0070896840158	41.1374120050443	37.9427373814888	33.0770493144773	28.5572475608121	20.8028081075024	21.8255722245126	23.5023095447735	19.7919639131401
ACBD4	1	1	0	2	0	3	1	2	1	1	4	4	3	3	0	2	0.679585549604012	0.753865521577971	0	1.59021120636825	0	2.16406546010944	1.53586653876284	1.50970149751003	0.822748240100886	0.526982463631789	3.57589722318674	3.68480613687898	2.08028081075024	1.36409826403204	0	1.88494894410858
ACBD5	45	36	29	20	22	18	12	39	25	51	21	24	39	58	25	16	30.5813497321805	27.139158776807	20.9346174954283	15.9021120636825	20.8351346179959	12.9843927606566	18.4303984651541	29.4391792014456	20.5687060025221	26.8761056452212	18.7734604217304	22.1088368212739	27.0436505397532	26.3725664379527	26.7071699372427	15.0795915528687
ACBD6	42	21	36	24	25	30	18	22	21	26	30	14	36	36	13	28	28.5425930833685	15.8311759531374	25.9878010288076	19.082534476419	23.6762893386318	21.6406546010944	27.6455976977312	16.6067164726103	17.2777130421186	13.7015440544265	26.8192291739005	12.8968214790764	24.9633697290029	16.3691791683844	13.8877283673662	26.3892852175201
ACBD7	6	9	6	8	5	9	4	10	6	16	6	5	6	9	6	4	4.07751329762407	6.78478969420174	4.33130017146793	6.360844825473	4.73525786772635	6.49219638032831	6.14346615505137	7.54850748755015	4.93648944060531	8.43171941810863	5.36384583478011	4.60600767109873	4.16056162150049	4.09229479209611	6.40972078493824	3.76989788821716
ACCS	2	1	1	0	1	3	0	1	0	2	0	0	2	1	1	1	1.35917109920802	0.753865521577971	0.721883361911321	0	0.94705157354527	2.16406546010944	0	0.754850748755015	0	1.05396492726358	0	0	1.3868538738335	0.454699421344012	1.06828679748971	0.942474472054291
ACD	4	5	5	4	2	2	1	1	3	4	5	3	4	7	2	3	2.71834219841605	3.76932760788985	3.60941680955661	3.1804224127365	1.89410314709054	1.44271030673962	1.53586653876284	0.754850748755015	2.46824472030266	2.10792985452716	4.46987152898342	2.76360460265924	2.77370774766699	3.18289594940809	2.13657359497941	2.82742341616287
ACER3	6	4	4	5	4	4	0	2	6	7	6	2	1	6	1	5	4.07751329762407	3.01546208631188	2.88753344764529	3.97552801592063	3.78820629418108	2.88542061347925	0	1.50970149751003	4.93648944060531	3.68887724542252	5.36384583478011	1.84240306843949	0.693426936916748	2.72819652806407	1.06828679748971	4.71237236027145
ACIN1	94	86	88	77	57	83	38	84	79	145	65	99	80	157	49	86	63.8810416627771	64.8324348557055	63.5257358481963	61.2231314451776	53.9819396920804	59.8724777296944	58.3629284729881	63.4074628954213	64.99711096797	76.4124572266094	58.1083298767845	91.1989518877548	55.4741549533398	71.3878091510099	52.3460530769956	81.052804596669
ACLY	50	63	45	47	36	45	26	47	38	86	53	43	53	54	36	27	33.9792774802006	47.4935278594122	32.4847512860095	37.3699633496539	34.0938566476297	32.4609819016415	39.9325300078339	35.4779851914857	31.2644331238337	45.3204918723339	47.3806382072243	39.6116659714491	36.7516276565876	24.5537687525767	38.4583247096294	25.4468107454659
ACN9	41	47	57	73	48	69	22	39	53	62	36	49	65	78	39	48	27.8630075337645	35.4316795141646	41.1473516289453	58.0427090324411	45.458475530173	49.773505582517	33.7890638527826	29.4391792014456	43.605656725347	32.6729127451709	32.1830750086806	45.1388751767675	45.0727508995886	35.466554864833	41.6631851020986	45.238774658606
ACO1	29	23	33	17	9	27	12	20	27	36	17	20	28	32	14	22	19.7079809385163	17.3389069962933	23.8221509430736	13.5167952541301	8.52346416190743	19.4765891409849	18.4303984651541	15.0970149751003	22.2142024827239	18.9713686907444	15.1975631985436	18.4240306843949	19.4159542336689	14.5503814830084	14.9560151648559	20.7344383851944
ACO2	7	6	8	6	6	4	3	5	4	11	8	6	12	10	5	3	4.75709884722808	4.52319312946782	5.77506689529057	4.77063361910475	5.68230944127162	2.88542061347925	4.60759961628853	3.77425374377508	3.29099296040354	5.79680709994968	7.15179444637347	5.52720920531848	8.32112324300097	4.54699421344012	5.34143398744853	2.82742341616287
ACOT13	139	116	132	142	116	158	57	116	125	178	116	102	179	206	123	130	94.4623913949576	87.4484005030446	95.2886037722944	112.904995652146	109.857982531251	113.97411423243	87.5443927094821	87.5626868555818	102.843530012611	93.8028785264585	103.701019472415	93.9625564904141	124.123421708098	93.6680807968665	131.399276091234	122.521681367058
ACOT2	10	2	4	4	5	6	1	1	1	4	5	7	6	3	5	4	6.79585549604012	1.50773104315594	2.88753344764529	3.1804224127365	4.73525786772635	4.32813092021887	1.53586653876284	0.754850748755015	0.822748240100886	2.10792985452716	4.46987152898342	6.44841073953822	4.16056162150049	1.36409826403204	5.34143398744853	3.76989788821716
ACOT7	5	9	6	5	8	6	9	12	12	12	8	9	6	13	11	6	3.39792774802006	6.78478969420174	4.33130017146793	3.97552801592063	7.57641258836216	4.32813092021887	13.8227988488656	9.05820898506018	9.87297888121063	6.32378956358147	7.15179444637347	8.29081380797771	4.16056162150049	5.91109247747216	11.7511547723868	5.65484683232574
ACOT8	9	8	9	14	10	8	3	9	8	14	8	7	11	16	8	8	6.11626994643611	6.03092417262377	6.49695025720189	11.1314784445778	9.4705157354527	5.7708412269585	4.60759961628853	6.79365673879514	6.58198592080709	7.37775449084505	7.15179444637347	6.44841073953822	7.62769630608422	7.2751907415042	8.54629437991765	7.53979577643433
ACOT9	86	60	70	65	67	59	32	56	73	111	62	57	79	126	63	63	58.444357265945	45.2319312946782	50.5318353337925	51.6818642069681	63.4524554275331	42.5599540488189	49.147729240411	42.2716419302809	60.0606215273647	58.4950534631286	55.4264069593944	52.5084874505255	54.7807280164231	57.2921270893455	67.3020682418515	59.3758917394203
ACOX1	57	64	50	38	24	44	22	46	36	60	42	36	41	82	40	27	38.7363763274287	48.2473933809901	36.0941680955661	30.2140129209968	22.7292377650865	31.7396267482717	33.7890638527826	34.7231344427307	29.6189366436319	31.6189478179074	37.5469208434607	33.1632552319108	28.4305044135866	37.285352550209	42.7314718995883	25.4468107454659
ACOX2	6	7	11	18	11	17	5	9	6	14	9	10	14	20	5	20	4.07751329762407	5.2770586510458	7.94071698102454	14.3119008573143	10.417567308998	12.2630376072868	7.67933269381422	6.79365673879514	4.93648944060531	7.37775449084505	8.04576875217016	9.21201534219746	9.70797711683447	9.09398842688024	5.34143398744853	18.8494894410858
ACOX3	9	13	8	11	11	15	7	12	14	16	6	12	4	21	5	8	6.11626994643611	9.80025178051362	5.77506689529057	8.74616163502538	10.417567308998	10.8203273005472	10.7510657713399	9.05820898506018	11.5184753614124	8.43171941810863	5.36384583478011	11.054418410637	2.77370774766699	9.54868784822426	5.34143398744853	7.53979577643433
ACP1	459	355	425	376	342	486	150	376	362	624	322	316	483	661	280	337	311.929767268241	267.62226016018	306.800428812312	298.959706797231	323.891638152482	350.578604537729	230.379980814427	283.823881531886	297.834862916521	328.837057306236	287.859726466532	291.09968481344	334.925210530789	300.556317508392	299.120303297118	317.613897082296
ACP2	7	3	5	6	4	2	4	11	12	8	9	6	11	10	5	7	4.75709884722808	2.26159656473391	3.60941680955661	4.77063361910475	3.78820629418108	1.44271030673962	6.14346615505137	8.30335823630517	9.87297888121063	4.21585970905431	8.04576875217016	5.52720920531848	7.62769630608422	4.54699421344012	5.34143398744853	6.59732130438004
ACP6	3	1	3	3	1	1	1	0	0	3	3	1	3	2	1	2	2.03875664881204	0.753865521577971	2.16565008573396	2.38531680955238	0.94705157354527	0.721355153369812	1.53586653876284	0	0	1.58094739089537	2.68192291739005	0.921201534219746	2.08028081075024	0.909398842688024	1.06828679748971	1.88494894410858
ACPL2	4	9	4	8	7	10	2	6	3	8	4	6	7	7	9	7	2.71834219841605	6.78478969420174	2.88753344764529	6.360844825473	6.62936101481689	7.21355153369812	3.07173307752569	4.52910449253009	2.46824472030266	4.21585970905431	3.57589722318674	5.52720920531848	4.85398855841723	3.18289594940809	9.61458117740736	6.59732130438004
ACRC	2	2	3	0	1	4	0	3	1	2	1	0	0	2	0	1	1.35917109920802	1.50773104315594	2.16565008573396	0	0.94705157354527	2.88542061347925	0	2.26455224626505	0.822748240100886	1.05396492726358	0.893974305796684	0	0	0.909398842688024	0	0.942474472054291
ACSF2	5	8	4	6	4	13	5	14	2	7	17	7	9	8	2	4	3.39792774802006	6.03092417262377	2.88753344764529	4.77063361910475	3.78820629418108	9.37761699380756	7.67933269381422	10.5679104825702	1.64549648020177	3.68887724542252	15.1975631985436	6.44841073953822	6.24084243225073	3.6375953707521	2.13657359497941	3.76989788821716
ACSF3	0	0	2	3	2	2	0	0	1	4	0	2	0	2	1	1	0	0	1.44376672382264	2.38531680955238	1.89410314709054	1.44271030673962	0	0	0.822748240100886	2.10792985452716	0	1.84240306843949	0	0.909398842688024	1.06828679748971	0.942474472054291
ACSL1	36	30	29	45	32	44	19	28	27	48	20	30	41	46	28	24	24.4650797857444	22.6159656473391	20.9346174954283	35.7797521432856	30.3056503534487	31.7396267482717	29.181464236494	21.1358209651404	22.2142024827239	25.2951582543259	17.8794861159337	27.6360460265924	28.4305044135866	20.9161733818246	29.9120303297118	22.619387329303
ACSL3	39	40	38	35	26	43	18	44	26	35	25	47	35	73	29	21	26.5038364345565	30.1546208631188	27.4315677526302	27.8286961114444	24.623340912177	31.0182715949019	27.6455976977312	33.2134329452207	21.391454242623	18.4443862271126	22.3493576449171	43.2964721083281	24.2699427920862	33.1930577581129	30.9803171272015	19.7919639131401
ACSL4	45	37	40	30	20	36	25	28	31	45	45	35	34	74	38	38	30.5813497321805	27.8930242983849	28.8753344764529	23.8531680955238	18.9410314709054	25.9687855213132	38.3966634690711	21.1358209651404	25.5051954431275	23.7142108634305	40.2288437608508	32.2420536976911	23.5765158551694	33.6477571794569	40.5948983046088	35.8140299380631
ACSL6	9	16	11	8	10	11	6	19	9	21	11	8	10	23	14	8	6.11626994643611	12.0618483452475	7.94071698102454	6.360844825473	9.4705157354527	7.93490668706793	9.21519923257706	14.3421642263453	7.40473416090797	11.0666317362676	9.83371736376353	7.36961227375797	6.93426936916747	10.4580866909123	14.9560151648559	7.53979577643433
ACSS2	6	6	9	13	4	8	3	6	4	9	7	3	6	7	5	4	4.07751329762407	4.52319312946782	6.49695025720189	10.3363728413936	3.78820629418108	5.7708412269585	4.60759961628853	4.52910449253009	3.29099296040354	4.7428421726861	6.25782014057679	2.76360460265924	4.16056162150049	3.18289594940809	5.34143398744853	3.76989788821716
ACTA2	6982	6255	7415	6528	6113	7877	3560	5671	5175	8454	5276	5742	5891	11477	4989	3941	4744.86630733521	4715.42883747021	5352.76512857245	5190.44937758597	5789.32626908224	5682.11454309401	5467.68487799572	4280.75859618969	4257.72214252208	4455.10974754315	4716.60843738331	5289.53920948978	4084.97808537656	5218.58525876523	5329.68283267615	3714.29189436596
ACTB	2508	2447	2346	2089	1592	2009	1187	1816	1570	2541	1728	1693	1554	2813	1358	1202	1704.40055840686	1844.70893130129	1693.53836704396	1660.97560505164	1507.70610508407	1449.20250311995	1823.0735815115	1370.80895973911	1291.71473695839	1339.06244008838	1544.78760041667	1559.59419743403	1077.58545996863	1279.06947224071	1450.73347099102	1132.85431540926
ACTC1	0	2	1	1	0	1	2	0	0	0	2	0	0	1	0	0	0	1.50773104315594	0.721883361911321	0.795105603184125	0	0.721355153369812	3.07173307752569	0	0	0	1.78794861159337	0	0	0.454699421344012	0	0
ACTG1	4830	4522	5657	4938	4249	5536	2459	4120	3828	6395	4507	4293	4658	8090	3662	3790	3282.39820458738	3408.97988857558	4083.69417833235	3926.23146852321	4024.02213599385	3993.42212905528	3776.69581881783	3109.98508487066	3149.48026310619	3370.05285492529	4029.14219622566	3954.71818640537	3229.98267215821	3678.51831867306	3912.06625240731	3571.97824908576
ACTG2	3	2	1	3	3	4	1	0	3	5	3	2	3	4	3	2	2.03875664881204	1.50773104315594	0.721883361911321	2.38531680955238	2.84115472063581	2.88542061347925	1.53586653876284	0	2.46824472030266	2.63491231815895	2.68192291739005	1.84240306843949	2.08028081075024	1.81879768537605	3.20486039246912	1.88494894410858
ACTL6A	91	82	76	61	69	85	32	68	64	116	57	63	95	132	52	58	61.8422850139651	61.8169727693936	54.8631355052604	48.5014417942316	65.3465585746237	61.315188036434	49.147729240411	51.329850915341	52.6558873664567	61.1299657812875	50.956535430411	58.035696655844	65.875559007091	60.0203236174096	55.5509134694647	54.6635193791489
ACTN1	303	252	260	236	192	236	123	233	229	396	216	190	218	359	184	178	205.914421530016	189.974111437649	187.689674096944	187.644922351454	181.833902120692	170.239816195276	188.91158426783	175.880224459919	188.409346983103	208.685055598189	193.098450052084	175.028291501752	151.167072247851	163.2370922625	196.564770738106	167.760456025664
ACTN4	79	57	94	55	42	71	34	54	61	115	45	48	79	124	47	64	53.6872584187169	42.9703347299443	67.8570360196642	43.7308081751269	39.7761660889014	51.2162158892567	52.2194623179367	40.7619404327708	50.187642646154	60.6029833176558	40.2288437608508	44.2176736425478	54.7807280164231	56.3827282466575	50.2094794820162	60.3183662114746
ACTR10	194	149	197	140	165	201	86	147	141	243	133	170	229	280	137	171	131.839596623178	112.325962715118	142.21102229653	111.314784445778	156.26350963497	144.992385827332	132.084522333605	110.963060066987	116.007501854225	128.056738662525	118.898582670959	156.604260817357	158.794768553935	127.315837976323	146.35529125609	161.163134721284
ACTR1A	118	95	103	87	71	93	41	90	105	144	104	74	98	161	69	76	80.1910948532734	71.6172245499072	74.3539862768661	69.1741874770189	67.2406617217142	67.0860292633925	62.9705280892766	67.9365673879514	86.388565210593	75.8854747629776	92.9733278028552	68.1689135322612	67.9558398178413	73.206606836386	73.7117890267898	71.6280598761261
ACTR1B	12	18	22	18	12	20	12	12	20	29	14	7	7	29	13	14	8.15502659524814	13.5695793884035	15.8814339620491	14.3119008573143	11.3646188825432	14.4271030673962	18.4303984651541	9.05820898506018	16.4549648020177	15.2824914453219	12.5156402811536	6.44841073953822	4.85398855841723	13.1862832189764	13.8877283673662	13.1946426087601
ACTR2	220	178	195	163	133	150	83	202	176	281	148	150	171	306	118	132	149.508820912883	134.188062840879	140.767255572708	129.602213319012	125.957859281521	108.203273005472	127.476922717316	152.479851248513	144.803690257756	148.082072280533	132.308197257909	138.180230132962	118.576006212764	139.138022931268	126.057842103785	124.406630311166
ACTR3	111	111	95	89	63	124	57	100	106	127	80	89	93	168	79	78	75.4339960060453	83.6790728951548	68.5789193815755	70.7643986833872	59.664249133352	89.4480390178567	87.5443927094821	75.4850748755015	87.2113134506939	66.9267728812372	71.5179444637347	81.9869365455574	64.4887051332575	76.3895027857941	84.3946570016868	73.5130088202347
ACTR3B	2	4	0	1	4	3	0	1	2	3	2	2	2	1	2	3	1.35917109920802	3.01546208631188	0	0.795105603184125	3.78820629418108	2.16406546010944	0	0.754850748755015	1.64549648020177	1.58094739089537	1.78794861159337	1.84240306843949	1.3868538738335	0.454699421344012	2.13657359497941	2.82742341616287
ACTR5	2	3	2	1	1	1	1	3	2	2	0	2	1	2	2	1	1.35917109920802	2.26159656473391	1.44376672382264	0.795105603184125	0.94705157354527	0.721355153369812	1.53586653876284	2.26455224626505	1.64549648020177	1.05396492726358	0	1.84240306843949	0.693426936916748	0.909398842688024	2.13657359497941	0.942474472054291
