Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	SOR+URS.A.5.7.1.C3	SOR+URS.A.5.8.1.C4	SOR+URS.A.5.9.1.C5	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	SOR+URS.A.5.7.1.C3.Norm	SOR+URS.A.5.8.1.C4.Norm	SOR+URS.A.5.9.1.C5.Norm
ABLIM1	120	92	96	109	60	98	47	105	74	165	68	58	105	16	19	47	86.7488652869712	73.6623477994298	74.1964558549687	95.6443977533382	62.549227069979	76.2744950901066	79.1129175308731	85.4464169364369	66.4719955514473	93.7739387874115	66.4229153964442	58.4191061844806	78.1653248301046	83.6750930902748	79.0806082113959	111.061414471083
ABLIM3	12	15	16	13	6	15	5	19	17	28	10	12	19	2	1	5	8.67488652869712	12.0101654020809	12.3660759758281	11.4071300072789	6.2549227069979	11.6746676158326	8.41626782243331	15.4617325884981	15.2705935726298	15.9131532487729	9.76807579359473	12.0867116243753	14.1442016359237	10.4593866362844	4.16213727428399	11.8150440926684
ABR	9	11	13	10	7	14	8	6	8	9	9	3	10	2	2	6	6.50616489652284	8.80745462819269	10.0474367303604	8.77471539021451	7.29740982483088	10.8963564414438	13.4660285158933	4.88265239636782	7.18616168123755	5.11494211567699	8.79126821423526	3.02167790609383	7.44431665048615	10.4593866362844	8.32427454856799	14.178052911202
ABRACL	59	44	61	51	43	61	20	41	62	67	45	43	56	5	7	8	42.6515254327608	35.2298185127708	47.1456646578447	44.751048490094	44.8269460668183	47.4769816377194	33.6650712897332	33.3647913751801	55.692753029591	38.0779024167065	43.9563410711763	43.3107166540115	41.6881732427224	26.1484665907109	29.134960919988	18.9040705482694
ABT1	11	20	24	14	20	12	6	12	17	29	25	20	17	2	3	0	7.95197931797236	16.0135538694413	18.5491139637422	12.2846015463003	20.8497423566597	9.33973409266611	10.09952138692	9.76530479273564	15.2705935726298	16.4814801505147	24.4201894839868	20.1445193739588	12.6553383058265	10.4593866362844	12.486411822852	0
ABTB1	0	2	1	0	0	1	0	1	1	2	0	0	2	0	0	1	0	1.60135538694413	0.772879748489258	0	0	0.778311174388842	0	0.813775399394637	0.898270210154694	1.13665380348378	0	0	1.48886333009723	0	0	2.36300881853367
ABTB2	2	2	4	2	1	0	1	3	3	5	1	3	2	1	0	1	1.44581442144952	1.60135538694413	3.09151899395703	1.7549430780429	1.04248711783298	0	1.68325356448666	2.44132619818391	2.69481063046408	2.84163450870944	0.976807579359473	3.02167790609383	1.48886333009723	5.22969331814218	0	2.36300881853367
ACAA1	7	10	1	9	10	10	3	11	9	13	13	4	18	1	1	2	5.06035047507332	8.00677693472063	0.772879748489258	7.89724385119306	10.4248711783298	7.78311174388842	5.04976069345999	8.95152939334101	8.08443189139224	7.38824972264454	12.6984985316732	4.02890387479177	13.3997699708751	5.22969331814218	4.16213727428399	4.72601763706735
ACAA2	80	74	86	86	61	104	40	77	84	118	73	73	110	13	10	13	57.8325768579808	59.2501493169326	66.4676583700762	75.4625523558448	63.591714187812	80.9443621364396	67.3301425794665	62.6607057533871	75.4546976529943	67.0625744055427	71.3069532932415	73.5274957149498	81.8874831553476	67.9860131358483	41.6213727428399	30.7191146409378
ACACA	6	13	8	6	7	11	7	14	9	15	13	5	7	2	0	9	4.33744326434856	10.4088100151368	6.18303798791406	5.26482923412871	7.29740982483088	8.56142291827727	11.7827749514066	11.3928555915249	8.08443189139224	8.52490352612832	12.6984985316732	5.03612984348971	5.2110216553403	10.4593866362844	0	21.2670793668031
ACACB	4	3	1	1	2	1	2	2	2	0	0	3	2	1	1	5	2.89162884289904	2.40203308041619	0.772879748489258	0.877471539021451	2.08497423566597	0.778311174388842	3.36650712897332	1.62755079878927	1.79654042030939	0	0	3.02167790609383	1.48886333009723	5.22969331814218	4.16213727428399	11.8150440926684
ACAD10	3	6	2	1	2	4	1	4	5	7	1	2	4	1	0	0	2.16872163217428	4.80406616083238	1.54575949697852	0.877471539021451	2.08497423566597	3.11324469755537	1.68325356448666	3.25510159757855	4.49135105077347	3.97828831219321	0.976807579359473	2.01445193739588	2.97772666019446	5.22969331814218	0	0
ACAD8	9	8	6	10	3	9	4	3	7	15	7	9	6	2	0	1	6.50616489652284	6.4054215477765	4.63727849093555	8.77471539021451	3.12746135349895	7.00480056949958	6.73301425794665	2.44132619818391	6.28789147108286	8.52490352612832	6.83765305551631	9.06503371828148	4.46658999029169	10.4593866362844	0	2.36300881853367
ACAD9	17	11	12	11	4	7	4	5	7	13	2	4	11	1	3	5	12.2894225823209	8.80745462819269	9.27455698187109	9.65218692923596	4.16994847133193	5.4481782207219	6.73301425794665	4.06887699697319	6.28789147108286	7.38824972264454	1.95361515871895	4.02890387479177	8.18874831553476	5.22969331814218	12.486411822852	11.8150440926684
ACADL	1	1	7	3	1	0	0	2	1	1	0	1	3	1	1	1	0.72290721072476	0.800677693472063	5.4101582394248	2.63241461706435	1.04248711783298	0	0	1.62755079878927	0.898270210154694	0.568326901741888	0	1.00722596869794	2.23329499514584	5.22969331814218	4.16213727428399	2.36300881853367
ACADM	77	69	62	74	59	73	27	75	57	91	54	54	85	6	8	15	55.6638552258065	55.2467608495723	47.918544406334	64.9328938875874	61.506739952146	56.8167157303855	45.4478462411399	61.0331549545978	51.2014019788175	51.7177480585118	52.7476092854115	54.3902023096889	63.2766915291323	31.3781599088531	33.297098194272	35.4451322780051
ACADSB	9	7	7	6	5	7	4	10	3	6	5	5	4	0	3	2	6.50616489652284	5.60474385430444	5.4101582394248	5.26482923412871	5.21243558916492	5.4481782207219	6.73301425794665	8.13775399394637	2.69481063046408	3.40996141045133	4.88403789679737	5.03612984348971	2.97772666019446	0	12.486411822852	4.72601763706735
ACADVL	37	35	24	29	29	31	20	34	30	50	30	25	46	13	10	22	26.7475667968161	28.0237192715222	18.5491139637422	25.4466746316221	30.2321264171565	24.1276464060541	33.6650712897332	27.6683635794177	26.9481063046408	28.4163450870944	29.3042273807842	25.1806492174486	34.2438565922363	67.9860131358483	41.6213727428399	51.9861940077408
ACAP1	6	3	2	2	2	5	1	3	4	6	4	3	7	0	0	0	4.33744326434856	2.40203308041619	1.54575949697852	1.7549430780429	2.08497423566597	3.89155587194421	1.68325356448666	2.44132619818391	3.59308084061878	3.40996141045133	3.90723031743789	3.02167790609383	5.2110216553403	0	0	0
ACAP2	59	70	59	38	46	58	21	71	59	99	51	46	73	14	13	32	42.6515254327608	56.0474385430444	45.5999051608662	33.3439184828151	47.9544074203172	45.1420481145529	35.3483248542199	57.7780533570192	52.9979423991269	56.2643632724469	49.8171865473331	46.3323945601053	54.3435115485489	73.2157064539905	54.1077845656919	75.6162821930776
ACAT1	100	93	116	101	87	133	57	97	80	137	82	70	124	6	11	30	72.290721072476	74.4630254929018	89.6540508247539	88.6246254411666	90.6963792514695	103.515386193716	95.9454531757398	78.9362137412798	71.8616168123755	77.8607855386386	80.0982215074768	70.5058178088559	92.3095264660282	31.3781599088531	45.7835100171239	70.8902645560102
ACAT2	5	2	7	3	1	5	3	4	4	6	4	5	3	0	0	0	3.6145360536238	1.60135538694413	5.4101582394248	2.63241461706435	1.04248711783298	3.89155587194421	5.04976069345999	3.25510159757855	3.59308084061878	3.40996141045133	3.90723031743789	5.03612984348971	2.23329499514584	0	0	0
ACBD3	67	69	31	42	23	48	27	53	50	72	37	31	30	29	23	32	48.4347831185589	55.2467608495723	23.959272203167	36.8538046389009	23.9772037101586	37.3589363706644	45.4478462411399	43.1300961679158	44.9135105077347	40.9195369254159	36.1418804363005	31.2240050296362	22.3329499514584	151.661106226123	95.7291573085319	75.6162821930776
ACBD4	1	1	0	2	0	3	1	2	1	1	4	4	3	0	0	0	0.72290721072476	0.800677693472063	0	1.7549430780429	0	2.33493352316653	1.68325356448666	1.62755079878927	0.898270210154694	0.568326901741888	3.90723031743789	4.02890387479177	2.23329499514584	0	0	0
ACBD5	45	36	29	20	22	18	12	39	25	51	21	24	39	7	7	15	32.5308244826142	28.8243969649943	22.4135127061885	17.549430780429	22.9347165923256	14.0096011389992	20.1990427738399	31.7372405763908	22.4567552538673	28.9846719888363	20.5129591665489	24.1734232487506	29.032834936896	36.6078532269952	29.134960919988	35.4451322780051
ACBD6	42	21	36	24	25	30	18	22	21	26	30	14	36	4	12	10	30.3621028504399	16.8142315629133	27.8236709456133	21.0593169365148	26.0621779458246	23.3493352316653	30.2985641607599	17.903058786682	18.8636744132486	14.7764994452891	29.3042273807842	14.1011635617712	26.7995399417501	20.9187732725687	49.9456472914079	23.6300881853367
ACBD7	6	9	6	8	5	9	4	10	6	16	6	5	6	0	3	3	4.33744326434856	7.20609924124856	4.63727849093555	7.01977231217161	5.21243558916492	7.00480056949958	6.73301425794665	8.13775399394637	5.38962126092816	9.0932304278702	5.86084547615684	5.03612984348971	4.46658999029169	0	12.486411822852	7.08902645560102
ACCS	2	1	1	0	1	3	0	1	0	2	0	0	2	0	1	0	1.44581442144952	0.800677693472063	0.772879748489258	0	1.04248711783298	2.33493352316653	0	0.813775399394637	0	1.13665380348378	0	0	1.48886333009723	0	4.16213727428399	0
ACD	4	5	5	4	2	2	1	1	3	4	5	3	4	0	1	0	2.89162884289904	4.00338846736031	3.86439874244629	3.5098861560858	2.08497423566597	1.55662234877768	1.68325356448666	0.813775399394637	2.69481063046408	2.27330760696755	4.88403789679737	3.02167790609383	2.97772666019446	0	4.16213727428399	0
ACER3	6	4	4	5	4	4	0	2	6	7	6	2	1	1	0	0	4.33744326434856	3.20271077388825	3.09151899395703	4.38735769510726	4.16994847133193	3.11324469755537	0	1.62755079878927	5.38962126092816	3.97828831219321	5.86084547615684	2.01445193739588	0.744431665048615	5.22969331814218	0	0
ACIN1	94	86	88	77	57	83	38	84	79	145	65	99	80	17	21	45	67.9532778081275	68.8582816385974	68.0134178670547	67.5653085046517	59.42176571648	64.5998274742739	63.9636354504932	68.3571335491495	70.9633466022208	82.4074007525737	63.4924926583657	99.7153709010963	59.5545332038892	88.904786408417	87.4048827599639	106.335396834015
ACLY	50	63	45	47	36	45	26	47	38	86	53	43	53	4	10	10	36.145360536238	50.4426946887399	34.7795886820166	41.2411623340082	37.5295362419874	35.0240028474979	43.7645926766532	38.2474437715479	34.1342679858784	48.8761135498023	51.7708017060521	43.3107166540115	39.4548782475766	20.9187732725687	41.6213727428399	23.6300881853367
ACN9	41	47	57	73	48	69	22	39	53	62	36	49	65	2	7	7	29.6391956397152	37.6318515931869	44.0541456638877	64.0554223485659	50.0393816559832	53.7034710328301	37.0315784187066	31.7372405763908	47.6083211381988	35.236267907997	35.165072856941	49.3540724661992	48.38805822816	10.4593866362844	29.134960919988	16.5410617297357
ACO1	29	23	33	17	9	27	12	20	27	36	17	20	28	2	6	5	20.964309111018	18.4155869498574	25.5050317001455	14.9170161633647	9.38238406049685	21.0144017084987	20.1990427738399	16.2755079878927	24.2532956741767	20.459768462708	16.605728849111	20.1445193739588	20.8440866213612	10.4593866362844	24.972823645704	11.8150440926684
ACO2	7	6	8	6	6	4	3	5	4	11	8	6	12	0	0	0	5.06035047507332	4.80406616083238	6.18303798791406	5.26482923412871	6.2549227069979	3.11324469755537	5.04976069345999	4.06887699697319	3.59308084061878	6.25159591916076	7.81446063487578	6.04335581218765	8.93317998058338	0	0	0
ACOT13	139	116	132	142	116	158	57	116	125	178	116	102	179	15	15	21	100.484102290742	92.8786124427593	102.020126800582	124.600958541046	120.928505668626	122.973165553437	95.9454531757398	94.3979463297779	112.283776269337	101.162188510056	113.309679205699	102.73704880719	133.253268043702	78.4453997721327	62.4320591142599	49.6231851892072
ACOT2	10	2	4	4	5	6	1	1	1	4	5	7	6	1	1	1	7.2290721072476	1.60135538694413	3.09151899395703	3.5098861560858	5.21243558916492	4.66986704633305	1.68325356448666	0.813775399394637	0.898270210154694	2.27330760696755	4.88403789679737	7.05058178088559	4.46658999029169	5.22969331814218	4.16213727428399	2.36300881853367
ACOT7	5	9	6	5	8	6	9	12	12	12	8	9	6	1	3	6	3.6145360536238	7.20609924124856	4.63727849093555	4.38735769510726	8.33989694266387	4.66986704633305	15.14928208038	9.76530479273564	10.7792425218563	6.81992282090265	7.81446063487578	9.06503371828148	4.46658999029169	5.22969331814218	12.486411822852	14.178052911202
ACOT8	9	8	9	14	10	8	3	9	8	14	8	7	11	0	0	0	6.50616489652284	6.4054215477765	6.95591773640332	12.2846015463003	10.4248711783298	6.22648939511074	5.04976069345999	7.32397859455173	7.18616168123755	7.95657662438643	7.81446063487578	7.05058178088559	8.18874831553476	0	0	0
ACOT9	86	60	70	65	67	59	32	56	73	111	62	57	79	7	9	13	62.1700201223294	48.0406616083238	54.101582394248	57.0356500363943	69.8466368948099	45.9203592889417	53.8641140635732	45.5714223660997	65.5737253412926	63.0842860933495	60.5620699202873	57.4118802157827	58.8101015388406	36.6078532269952	37.4592354685559	30.7191146409378
ACOX1	57	64	50	38	24	44	22	46	36	60	42	36	41	9	13	16	41.2057110113113	51.243372382212	38.6439874244629	33.3439184828151	25.0196908279916	34.2456916731091	37.0315784187066	37.4336683721533	32.337727565569	34.0996141045133	41.0259183330979	36.2601348731259	30.5216982669932	47.0672398632796	54.1077845656919	37.8081410965388
ACOX2	6	7	11	18	11	17	5	9	6	14	9	10	14	1	5	8	4.33744326434856	5.60474385430444	8.50167723338184	15.7944877023861	11.4673582961628	13.2312899646103	8.41626782243331	7.32397859455173	5.38962126092816	7.95657662438643	8.79126821423526	10.0722596869794	10.4220433106806	5.22969331814218	20.81068637142	18.9040705482694
ACOX3	9	13	8	11	11	15	7	12	14	16	6	12	4	2	2	6	6.50616489652284	10.4088100151368	6.18303798791406	9.65218692923596	11.4673582961628	11.6746676158326	11.7827749514066	9.76530479273564	12.5757829421657	9.0932304278702	5.86084547615684	12.0867116243753	2.97772666019446	10.4593866362844	8.32427454856799	14.178052911202
ACP1	459	355	425	376	342	486	150	376	362	624	322	316	483	30	34	59	331.814409722665	284.240581182582	328.473893107935	329.929298672066	356.53059429888	378.259230752977	252.488034672999	305.979550172384	325.173816075999	354.635986686938	314.53204055375	318.28340610855	359.560494218481	156.890799544265	141.512667325656	139.417520293487
ACP2	7	3	5	6	4	2	4	11	12	8	9	6	11	1	3	0	5.06035047507332	2.40203308041619	3.86439874244629	5.26482923412871	4.16994847133193	1.55662234877768	6.73301425794665	8.95152939334101	10.7792425218563	4.5466152139351	8.79126821423526	6.04335581218765	8.18874831553476	5.22969331814218	12.486411822852	0
ACP6	3	1	3	3	1	1	1	0	0	3	3	1	3	0	0	1	2.16872163217428	0.800677693472063	2.31863924546777	2.63241461706435	1.04248711783298	0.778311174388842	1.68325356448666	0	0	1.70498070522566	2.93042273807842	1.00722596869794	2.23329499514584	0	0	2.36300881853367
ACPL2	4	9	4	8	7	10	2	6	3	8	4	6	7	0	1	2	2.89162884289904	7.20609924124856	3.09151899395703	7.01977231217161	7.29740982483088	7.78311174388842	3.36650712897332	4.88265239636782	2.69481063046408	4.5466152139351	3.90723031743789	6.04335581218765	5.2110216553403	0	4.16213727428399	4.72601763706735
ACRC	2	2	3	0	1	4	0	3	1	2	1	0	0	0	1	0	1.44581442144952	1.60135538694413	2.31863924546777	0	1.04248711783298	3.11324469755537	0	2.44132619818391	0.898270210154694	1.13665380348378	0.976807579359473	0	0	0	4.16213727428399	0
ACSF2	5	8	4	6	4	13	5	14	2	7	17	7	9	2	3	3	3.6145360536238	6.4054215477765	3.09151899395703	5.26482923412871	4.16994847133193	10.118045267055	8.41626782243331	11.3928555915249	1.79654042030939	3.97828831219321	16.605728849111	7.05058178088559	6.69988498543753	10.4593866362844	12.486411822852	7.08902645560102
ACSF3	0	0	2	3	2	2	0	0	1	4	0	2	0	0	2	0	0	0	1.54575949697852	2.63241461706435	2.08497423566597	1.55662234877768	0	0	0.898270210154694	2.27330760696755	0	2.01445193739588	0	0	8.32427454856799	0
ACSL1	36	30	29	45	32	44	19	28	27	48	20	30	41	7	10	11	26.0246595860914	24.0203308041619	22.4135127061885	39.4862192559653	33.3595877706555	34.2456916731091	31.9818177252466	22.7857111830498	24.2532956741767	27.2796912836106	19.5361515871895	30.2167790609383	30.5216982669932	36.6078532269952	41.6213727428399	25.9930970038704
ACSL3	39	40	38	35	26	43	18	44	26	35	25	47	35	2	8	13	28.1933812182656	32.0271077388825	29.3694304425918	30.7115038657508	27.1046650636576	33.4673804987202	30.2985641607599	35.806117573364	23.355025464022	19.8914415609661	24.4201894839868	47.3396205288033	26.0551082767015	10.4593866362844	33.297098194272	30.7191146409378
ACSL4	45	37	40	30	20	36	25	28	31	45	45	35	34	10	5	15	32.5308244826142	29.6250746584663	30.9151899395703	26.3241461706435	20.8497423566597	28.0192022779983	42.0813391121666	22.7857111830498	27.8463765147955	25.5747105783849	43.9563410711763	35.252908904428	25.3106766116529	52.2969331814218	20.81068637142	35.4451322780051
ACSL6	9	16	11	8	10	11	6	19	9	21	11	8	10	2	1	9	6.50616489652284	12.810843095553	8.50167723338184	7.01977231217161	10.4248711783298	8.56142291827727	10.09952138692	15.4617325884981	8.08443189139224	11.9348649365796	10.7448833729542	8.05780774958354	7.44431665048615	10.4593866362844	4.16213727428399	21.2670793668031
ACSS1	0	0	0	0	0	0	1	0	1	2	0	0	1	0	1	0	0	0	0	0	0	0	1.68325356448666	0	0.898270210154694	1.13665380348378	0	0	0.744431665048615	0	4.16213727428399	0
ACSS2	6	6	9	13	4	8	3	6	4	9	7	3	6	0	1	2	4.33744326434856	4.80406616083238	6.95591773640332	11.4071300072789	4.16994847133193	6.22648939511074	5.04976069345999	4.88265239636782	3.59308084061878	5.11494211567699	6.83765305551631	3.02167790609383	4.46658999029169	0	4.16213727428399	4.72601763706735
ACTA2	6982	6255	7415	6528	6113	7877	3560	5671	5175	8454	5276	5742	5891	375	410	704	5047.33814528028	5008.23897266775	5730.90333504785	5728.13420673203	6372.72375131303	6130.75712066091	5992.38268957252	4614.92028996699	4648.54833755054	4804.63562732592	5153.63678870058	5783.49151226358	4385.44693880139	1961.13499430332	1706.47628245644	1663.55820824771
ACTB	2508	2447	2346	2089	1592	2009	1187	1816	1570	2541	1728	1693	1554	302	310	567	1813.0512844977	1959.25831592614	1813.1758899558	1833.03804501581	1659.63949159011	1563.62714934718	1998.02198104567	1477.81612530066	1410.28422994287	1444.11865732614	1687.92349713317	1705.23356500562	1156.84680748555	1579.36738207894	1290.26255502804	1339.82600010859
ACTC1	0	2	1	1	0	1	2	0	0	0	2	0	0	0	0	1	0	1.60135538694413	0.772879748489258	0.877471539021451	0	0.778311174388842	3.36650712897332	0	0	0	1.95361515871895	0	0	0	0	2.36300881853367
ACTG1	4830	4522	5657	4938	4249	5536	2459	4120	3828	6395	4507	4293	4658	448	536	1017	3491.64182780059	3620.66452988067	4372.18073720373	4332.95445968793	4429.52776367235	4308.73066141663	4139.1205150727	3352.75464550591	3438.57836447217	3634.45053663937	4402.47176017315	4324.02108362027	3467.56269579645	2342.9026065277	2230.90557901622	2403.17996844875
ACTG2	3	2	1	3	3	4	1	0	3	5	3	2	3	0	0	0	2.16872163217428	1.60135538694413	0.772879748489258	2.63241461706435	3.12746135349895	3.11324469755537	1.68325356448666	0	2.69481063046408	2.84163450870944	2.93042273807842	2.01445193739588	2.23329499514584	0	0	0
ACTL6A	91	82	76	61	69	85	32	68	64	116	57	63	95	8	3	7	65.7845561759532	65.6555708647091	58.7388608851836	53.5257638803085	71.9316111304758	66.1564498230516	53.8641140635732	55.3367271588353	57.4892934499004	65.925920602059	55.67803202349	63.4552360279704	70.7210081796184	41.8375465451374	12.486411822852	16.5410617297357
ACTN1	303	252	260	236	192	236	123	233	229	396	216	190	218	50	55	107	219.040884849602	201.77077875496	200.948734607207	207.083283209062	200.157526623933	183.681437155767	207.040188431859	189.60966805895	205.703878125425	225.057453089788	210.990437141646	191.372934052609	162.286102980598	261.484665907109	228.91755008562	252.841943583103
ACTN4	79	57	94	55	42	71	34	54	61	115	45	48	79	5	9	15	57.109669647256	45.6386285279076	72.6506963579902	48.2609346461798	43.7844589489853	55.2600933816078	57.2306211925465	43.9438715673104	54.7944828194363	65.3575937003171	43.9563410711763	48.3468464975012	58.8101015388406	26.1484665907109	37.4592354685559	35.4451322780051
ACTR10	194	149	197	140	165	201	86	147	141	243	133	170	229	18	22	36	140.243998880603	119.300976327337	152.257310452384	122.846015463003	172.010374442442	156.440546052157	144.759806545853	119.624983711012	126.656099631812	138.103437123279	129.91540805481	171.22841467865	170.474851296133	94.1344797265592	91.5670200342479	85.0683174672123
ACTR1A	118	95	103	87	71	93	41	90	105	144	104	74	98	13	8	22	85.3030508655217	76.0643808798459	79.6066140943936	76.3400238948662	74.0165853661418	72.3829392181623	69.0133961439532	73.2397859455173	94.3183720662428	81.8390738508318	101.587988253385	74.5347216836477	72.9543031747643	67.9860131358483	33.297098194272	51.9861940077408
ACTR1B	12	18	22	18	12	20	12	12	20	29	14	7	7	3	1	5	8.67488652869712	14.4121984824971	17.0033544667637	15.7944877023861	12.5098454139958	15.5662234877768	20.1990427738399	9.76530479273564	17.9654042030939	16.4814801505147	13.6753061110326	7.05058178088559	5.2110216553403	15.6890799544265	4.16213727428399	11.8150440926684
ACTR2	220	178	195	163	133	150	83	202	176	281	148	150	171	11	27	43	159.039586359447	142.520629438027	150.711550955405	143.027860860497	138.650786671787	116.746676158326	139.710045852393	164.382630677717	158.095556987226	159.69985938947	144.567521745202	151.083895304691	127.297814723313	57.526626499564	112.377706405668	101.609379196948
ACTR3	111	111	95	89	63	124	57	100	106	127	80	89	93	12	17	31	80.2427003904484	88.875223975399	73.4235761064795	78.0949669729091	65.6766884234779	96.5105856242165	95.9454531757398	81.3775399394637	95.2166422763975	72.1775165212197	78.1446063487578	89.6431112141168	69.2321448495212	62.7563198177061	70.7563336628279	73.2532733745439
ACTR3B	2	4	0	1	4	3	0	1	2	3	2	2	2	1	0	0	1.44581442144952	3.20271077388825	0	0.877471539021451	4.16994847133193	2.33493352316653	0	0.813775399394637	1.79654042030939	1.70498070522566	1.95361515871895	2.01445193739588	1.48886333009723	5.22969331814218	0	0
ACTR5	2	3	2	1	1	1	1	3	2	2	0	2	1	0	0	0	1.44581442144952	2.40203308041619	1.54575949697852	0.877471539021451	1.04248711783298	0.778311174388842	1.68325356448666	2.44132619818391	1.79654042030939	1.13665380348378	0	2.01445193739588	0.744431665048615	0	0	0
ACTR6	42	35	63	41	45	51	12	41	31	55	38	34	42	2	4	15	30.3621028504399	28.0237192715222	48.6914241548232	35.9763330998795	46.9119203024842	39.693869893831	20.1990427738399	33.3647913751801	27.8463765147955	31.2579795958038	37.11868801566	34.24568293573	31.2661299320418	10.4593866362844	16.648549097136	35.4451322780051
ACTR8	26	16	14	15	11	13	11	17	10	20	21	20	21	5	5	4	18.7955874788438	12.810843095553	10.8203164788496	13.1620730853218	11.4673582961628	10.118045267055	18.5157892093533	13.8341817897088	8.98270210154694	11.3665380348378	20.5129591665489	20.1445193739588	15.6330649660209	26.1484665907109	20.81068637142	9.4520352741347
ACTRT3	2	1	0	2	1	5	1	2	0	4	0	0	2	0	2	0	1.44581442144952	0.800677693472063	0	1.7549430780429	1.04248711783298	3.89155587194421	1.68325356448666	1.62755079878927	0	2.27330760696755	0	0	1.48886333009723	0	8.32427454856799	0
ACVR1	39	37	24	31	27	27	11	26	26	30	15	25	27	7	12	9	28.1933812182656	29.6250746584663	18.5491139637422	27.201617709665	28.1471521814905	21.0144017084987	18.5157892093533	21.1581603842606	23.355025464022	17.0498070522566	14.6521136903921	25.1806492174486	20.0996549563126	36.6078532269952	49.9456472914079	21.2670793668031
ACVR1B	5	2	3	3	3	1	1	6	3	7	3	6	2	1	0	0	3.6145360536238	1.60135538694413	2.31863924546777	2.63241461706435	3.12746135349895	0.778311174388842	1.68325356448666	4.88265239636782	2.69481063046408	3.97828831219321	2.93042273807842	6.04335581218765	1.48886333009723	5.22969331814218	0	0
