Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	TRS+DOM.A.4.15.1.B9	TRS+DOM.A.4.16.1.B10	TRS+DOM.A.5.12.1.C8	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	TRS+DOM.A.4.15.1.B9.Norm	TRS+DOM.A.4.16.1.B10.Norm	TRS+DOM.A.5.12.1.C8.Norm
LRRC49	15	6	18	13	11	19	2	21	18	25	17	16	15	100	16	8	10.2160771108619	4.52591361001029	13.0132272784002	10.3591917618425	10.4396492561587	13.7406258818778	3.08717474559916	15.8790018195645	14.8381711904375	13.1987995904686	15.2081044460118	14.7707633523488	10.4080242198588	14.1736461299535	11.3492602952674	13.9389398370802
LRRC56	1	4	5	1	3	2	6	3	5	8	2	2	5	15	4	1	0.681071807390791	3.01727574000686	3.61478535511118	0.796860904757115	2.84717706986146	1.44638167177661	9.26152423679748	2.26842883136635	4.12171421956597	4.22361586894995	1.78918875835433	1.8463454190436	3.46934140661961	2.12604691949302	2.83731507381686	1.74236747963503
LRRC57	33	27	19	19	15	30	10	13	13	29	16	16	20	116	28	6	22.4753696438961	20.3666112450463	13.7361843494225	15.1403571903852	14.2358853493073	21.6957250766492	15.4358737279958	9.82985826925418	10.7164569708715	15.3106075249436	14.3135100668347	14.7707633523488	13.8773656264784	16.441429510746	19.861205516718	10.4542048778102
LRRC58	38	30	37	31	16	23	15	42	37	59	30	32	34	154	47	20	25.8807286808501	22.6295680500515	26.7494116278227	24.7026880474706	15.1849443725945	16.633389225431	23.1538105919937	31.7580036391289	30.5006852247882	31.1491670335059	26.837831375315	29.5415267046975	23.5915215650133	21.8274150401284	33.338452117348	34.8473495927006
LRRC59	40	43	20	24	18	32	9	29	26	45	22	24	17	85	33	12	27.2428722956316	32.4357142050738	14.4591414204447	19.1246617141707	17.0830624191688	23.1421067484258	13.8922863551962	21.9281453698747	21.4329139417431	23.7578392628435	19.6810763418977	22.1561450285232	11.7957607825067	12.0475992104605	23.4078493589891	20.9084097556203
LRRC6	5	1	4	3	0	2	1	1	1	4	3	4	2	15	2	1	3.40535903695396	0.754318935001715	2.89182828408894	2.39058271427134	0	1.44638167177661	1.54358737279958	0.756142943788783	0.824342843913194	2.11180793447498	2.6837831375315	3.69269083808719	1.38773656264784	2.12604691949302	1.41865753690843	1.74236747963503
LRRC69	0	0	0	1	2	1	0	2	0	0	0	0	0	2	1	1	0	0	0	0.796860904757115	1.89811804657431	0.723190835888306	0	1.51228588757757	0	0	0	0	0	0.28347292259907	0.709328768454214	1.74236747963503
LRRC8A	22	17	19	27	12	27	12	24	24	32	13	20	16	130	30	11	14.9835797625974	12.8234218950292	13.7361843494225	21.5152444284421	11.3887082794459	19.5261525689843	18.523048473595	18.1474306509308	19.7842282539167	16.8944634757998	11.6297269293032	18.463454190436	11.1018925011827	18.4257399689395	21.2798630536264	19.1660422759853
LRRC8B	2	4	0	1	0	1	0	2	0	1	0	3	1	5	0	0	1.36214361478158	3.01727574000686	0	0.796860904757115	0	0.723190835888306	0	1.51228588757757	0	0.527951983618744	0	2.76951812856539	0.693868281323921	0.708682306497674	0	0
LRRC8C	3	4	0	1	2	3	2	4	1	2	3	0	0	5	1	1	2.04321542217237	3.01727574000686	0	0.796860904757115	1.89811804657431	2.16957250766492	3.08717474559916	3.02457177515513	0.824342843913194	1.05590396723749	2.6837831375315	0	0	0.708682306497674	0.709328768454214	1.74236747963503
LRRC8D	8	7	9	9	2	3	1	4	10	5	7	3	8	23	2	2	5.44857445912633	5.28023254501201	6.50661363920012	7.17174814281403	1.89811804657431	2.16957250766492	1.54358737279958	3.02457177515513	8.24342843913194	2.63975991809372	6.26216065424017	2.76951812856539	5.55094625059137	3.2599386098893	1.41865753690843	3.48473495927006
LRRC8E	4	2	1	2	1	4	0	5	2	6	2	3	1	7	2	1	2.72428722956316	1.50863787000343	0.722957071022235	1.59372180951423	0.949059023287155	2.89276334355322	0	3.78071471894392	1.64868568782639	3.16771190171247	1.78918875835433	2.76951812856539	0.693868281323921	0.992155229096744	1.41865753690843	1.74236747963503
LRRCC1	6	6	5	0	7	3	1	4	3	4	0	3	6	17	3	1	4.08643084434475	4.52591361001029	3.61478535511118	0	6.64341316301008	2.16957250766492	1.54358737279958	3.02457177515513	2.47302853173958	2.11180793447498	0	2.76951812856539	4.16320968794353	2.40951984209209	2.12798630536264	1.74236747963503
LRRFIP1	187	153	131	134	106	130	52	170	129	241	131	117	149	905	170	67	127.360427982078	115.410797055262	94.7073763039128	106.779361237453	100.600256468438	94.0148086654797	80.2665433855782	128.544300444093	106.340226864802	127.236428052117	117.191863672209	108.01120701405	103.386373917264	128.271497476079	120.585890637216	116.738621135547
LRRFIP2	31	36	24	29	20	30	12	34	32	39	26	26	33	139	43	11	21.1132260291145	27.1554816600618	17.3509697045336	23.1089662379563	18.9811804657431	21.6957250766492	18.523048473595	25.7088600888186	26.3789710052222	20.590127361131	23.2594538586064	24.0024904475668	22.8976532836894	19.7013681206353	30.5011370435312	19.1660422759853
LRRIQ1	1	1	0	0	0	0	0	1	2	5	1	2	2	10	0	0	0.681071807390791	0.754318935001715	0	0	0	0	0	0.756142943788783	1.64868568782639	2.63975991809372	0.894594379177167	1.8463454190436	1.38773656264784	1.41736461299535	0	0
LRRIQ3	1	4	1	1	0	2	1	0	0	2	1	1	2	9	2	1	0.681071807390791	3.01727574000686	0.722957071022235	0.796860904757115	0	1.44638167177661	1.54358737279958	0	0	1.05590396723749	0.894594379177167	0.923172709521798	1.38773656264784	1.27562815169581	1.41865753690843	1.74236747963503
LRRK1	1	3	2	2	4	2	1	4	0	6	0	0	6	22	7	0	0.681071807390791	2.26295680500515	1.44591414204447	1.59372180951423	3.79623609314862	1.44638167177661	1.54358737279958	3.02457177515513	0	3.16771190171247	0	0	4.16320968794353	3.11820214858977	4.9653013791795	0
LRRK2	5	2	3	4	1	1	0	2	5	4	0	1	4	15	4	1	3.40535903695396	1.50863787000343	2.16887121306671	3.18744361902846	0.949059023287155	0.723190835888306	0	1.51228588757757	4.12171421956597	2.11180793447498	0	0.923172709521798	2.77547312529569	2.12604691949302	2.83731507381686	1.74236747963503
LRRN4CL	12	13	4	8	6	5	10	11	10	13	4	7	7	36	9	5	8.17286168868949	9.8061461550223	2.89182828408894	6.37488723805692	5.69435413972293	3.61595417944153	15.4358737279958	8.31757238167662	8.24342843913194	6.86337578704368	3.57837751670867	6.46220896665259	4.85707796926745	5.10251260678325	6.38395891608792	8.71183739817514
LRRTM2	4	2	1	2	1	1	1	3	3	1	2	1	4	9	0	1	2.72428722956316	1.50863787000343	0.722957071022235	1.59372180951423	0.949059023287155	0.723190835888306	1.54358737279958	2.26842883136635	2.47302853173958	0.527951983618744	1.78918875835433	0.923172709521798	2.77547312529569	1.27562815169581	0	1.74236747963503
LRSAM1	28	23	34	35	20	35	12	22	19	27	26	33	23	168	23	12	19.0700106069422	17.3493355050395	24.580540414756	27.890131666499	18.9811804657431	25.3116792560907	18.523048473595	16.6351447633532	15.6625140343507	14.2547035577061	23.2594538586064	30.4646994142193	15.9589704704502	23.8117254983218	16.3145616744469	20.9084097556203
LRTOMT	54	54	58	41	36	45	24	63	55	84	41	34	59	257	66	25	36.7778775991027	40.7332224900926	41.9315101192896	32.6712970950417	34.1661248383376	32.5435876149738	37.0460969471899	47.6370054586934	45.3388564152257	44.3479666239745	36.6783695462639	31.3878721237411	40.9382285981114	36.4262705539804	46.8156987179781	43.5591869908757
LRWD1	2	0	1	0	1	1	1	0	1	2	0	0	0	3	1	0	1.36214361478158	0	0.722957071022235	0	0.949059023287155	0.723190835888306	1.54358737279958	0	0.824342843913194	1.05590396723749	0	0	0	0.425209383898604	0.709328768454214	0
LSG1	23	27	13	11	6	16	5	23	20	32	19	14	19	105	29	8	15.6646515699882	20.3666112450463	9.39844192328906	8.76546995232826	5.69435413972293	11.5710533742129	7.7179368639979	17.391287707142	16.4868568782639	16.8944634757998	16.9972932043662	12.9244179333052	13.1834973451545	14.8823284364512	20.5705342851722	13.9389398370802
LSM1	95	81	99	100	99	103	71	60	66	138	72	89	93	616	113	37	64.7018217021252	61.0998337351389	71.5727500312013	79.6860904757115	93.9568433054283	74.4886560964955	109.59470346877	45.368576627327	54.4066276982708	72.8573737393867	64.410795300756	82.16237114744	64.5297501631247	87.3096601605134	80.1541508353262	64.467596746496
LSM10	31	29	46	28	24	40	7	17	19	38	19	25	34	172	38	9	21.1132260291145	21.8752491150497	33.2560252670228	22.3121053331992	22.7774165588917	28.9276334355322	10.8051116095971	12.8544300444093	15.6625140343507	20.0621753775123	16.9972932043662	23.079317738045	23.5915215650133	24.37867134352	26.9544932012601	15.6813073167152
LSM12	97	80	89	88	47	69	32	73	71	117	52	77	67	448	71	42	66.0639653169067	60.3455148001372	64.3431793209789	70.1237596186261	44.6057740944963	49.9001676762931	49.3947959295866	55.1984348965812	58.5283419178368	61.7703820833931	46.5189077172127	71.0842986331785	46.4891748487027	63.4979346621916	50.3623425602492	73.1794341446712
LSM14A	40	49	56	49	29	34	27	42	43	59	60	36	39	172	66	30	27.2428722956316	36.9616278150841	40.4855959772452	39.0461843330986	27.5227116753275	24.5884884202024	41.6768590655887	31.7580036391289	35.4467422882674	31.1491670335059	53.67566275063	33.2342175427847	27.0608629716329	24.37867134352	46.8156987179781	52.2710243890508
LSM14B	9	5	7	7	7	6	2	4	2	6	4	3	7	17	10	4	6.12964626651712	3.77159467500858	5.06069949715565	5.5780263332998	6.64341316301008	4.33914501532983	3.08717474559916	3.02457177515513	1.64868568782639	3.16771190171247	3.57837751670867	2.76951812856539	4.85707796926745	2.40951984209209	7.09328768454214	6.96946991854011
LSM2	58	47	66	54	55	87	23	48	61	77	65	51	90	382	64	24	39.5021648286659	35.4529899450806	47.7151666874675	43.0304888568842	52.1982462807935	62.9176027222826	35.5025095743903	36.2948613018616	50.2849134787049	40.6523027386433	58.1486346465159	47.0818081856117	62.4481453191529	54.1433282164223	45.3970411810697	41.8168195112407
LSM3	390	414	445	344	339	467	178	388	330	612	321	327	461	2619	405	154	265.618004882409	312.28803909071	321.715896604895	274.120151236447	321.731008894346	337.730120359839	274.758552358325	293.383462190048	272.033138491354	323.106613974672	287.164795715871	301.877476013628	319.873277690328	371.207792143482	287.278151223957	268.324591863794
LSM4	18	20	33	25	20	25	5	23	16	42	22	18	28	119	26	9	12.2592925330342	15.0863787000343	23.8575833437338	19.9215226189279	18.9811804657431	18.0797708972076	7.7179368639979	17.391287707142	13.1894855026111	22.1739833119873	19.6810763418977	16.6171087713924	19.4283118770698	16.8666388946446	18.4425479798096	15.6813073167152
LSM5	283	270	335	305	237	342	128	262	250	421	240	277	378	1970	283	113	192.743321491594	203.666112450463	242.190618792449	243.04257595092	224.926988519056	247.331265873801	197.579183718346	198.109451272661	206.085710978299	222.267785103491	214.70265100252	255.718840537538	262.282210340442	279.220828760084	200.740041472543	196.887525198758
LSM6	95	76	99	117	76	104	29	89	73	140	86	92	106	591	100	46	64.7018217021252	57.3282390601304	71.5727500312013	93.2327258565824	72.1284857698238	75.2118469323838	44.7640338111878	67.2967219972017	60.1770276056632	73.9132777066242	76.9351166092364	84.9318892760054	73.5500378203357	83.7662486280251	70.9328768454214	80.1489040632113
LSM7	45	37	35	38	30	61	21	41	35	52	29	37	49	261	37	13	30.6482313325856	27.9098005950635	25.3034974857782	30.2807143807704	28.4717706986146	44.1146409891866	32.4153348287912	31.0018606953401	28.8519995369618	27.4535031481747	25.9432369961379	34.1573902523065	33.9995457848721	36.9932163991786	26.2451644328059	22.6507772352554
LSMD1	225	199	265	199	225	267	90	185	182	304	182	173	310	1293	229	108	153.241156662928	150.109468065341	191.583623820892	158.575320046666	213.53828023961	193.091953182178	138.922863551962	139.886444600925	150.030397592201	160.497403020098	162.816177010244	159.708878747271	215.099167210416	183.265244460299	162.436287976015	188.175687800583
LSMEM1	1	1	0	0	0	3	1	1	0	3	1	0	2	8	1	0	0.681071807390791	0.754318935001715	0	0	0	2.16957250766492	1.54358737279958	0.756142943788783	0	1.58385595085623	0.894594379177167	0	1.38773656264784	1.13389169039628	0.709328768454214	0
LSR	0	3	4	0	3	1	1	1	2	0	2	0	6	16	0	1	0	2.26295680500515	2.89182828408894	0	2.84717706986146	0.723190835888306	1.54358737279958	0.756142943788783	1.64868568782639	0	1.78918875835433	0	4.16320968794353	2.26778338079256	0	1.74236747963503
LSS	13	19	11	7	10	18	10	12	8	22	9	5	10	38	13	4	8.85393349608029	14.3320597650326	7.95252778124459	5.5780263332998	9.49059023287155	13.0174350459895	15.4358737279958	9.0737153254654	6.59474275130555	11.6149436396124	8.05134941259451	4.61586354760899	6.93868281323921	5.38598552938232	9.22127398990478	6.96946991854011
LTA4H	180	161	203	177	176	229	67	143	152	234	147	177	207	1067	174	68	122.592925330342	121.445348535276	146.760285417514	141.044380142009	167.034388098539	165.610701418422	103.420353977572	108.128440961796	125.300112274806	123.540764166786	131.505373739044	163.401569585358	143.630734234052	151.232804206604	123.423205711033	118.480988615182
LTBP1	238	196	177	162	120	214	71	186	129	239	137	141	150	849	193	77	162.095090159008	147.846511260336	127.963401570936	129.091466570653	113.887082794459	154.762838880097	109.59470346877	140.642587544714	106.340226864802	126.18052408488	122.559429947272	130.167352042574	104.080242198588	120.334255643305	136.900452311663	134.162295931897
LTBP2	398	354	384	387	301	358	184	372	333	549	286	272	346	1363	384	145	271.066579341535	267.028902990607	277.615515272538	308.385170141003	285.666766009434	258.902319248013	284.020076595123	281.285175089427	274.506167023094	289.845639006691	255.85399244467	251.102976989929	240.078425338077	193.186796751266	272.382247086418	252.643284547079
LTBP3	13	10	17	6	14	11	4	15	16	16	12	8	30	67	13	2	8.85393349608029	7.54318935001715	12.290270207378	4.78116542854269	13.2868263260202	7.95509919477136	6.17434949119832	11.3421441568318	13.1894855026111	8.44723173789991	10.735132550126	7.38538167617439	20.8160484397176	9.49634290706883	9.22127398990478	3.48473495927006
LTBP4	3	1	6	2	8	3	1	5	1	5	3	3	6	15	0	0	2.04321542217237	0.754318935001715	4.33774242613341	1.59372180951423	7.59247218629724	2.16957250766492	1.54358737279958	3.78071471894392	0.824342843913194	2.63975991809372	2.6837831375315	2.76951812856539	4.16320968794353	2.12604691949302	0	0
LTBR	14	17	14	9	4	8	1	12	8	26	10	9	13	46	16	6	9.53500530347108	12.8234218950292	10.1213989943113	7.17174814281403	3.79623609314862	5.78552668710645	1.54358737279958	9.0737153254654	6.59474275130555	13.7267515740874	8.94594379177167	8.30855438569618	9.02028765721098	6.5198772197786	11.3492602952674	10.4542048778102
LTC4S	2	2	0	2	0	1	0	0	1	1	1	1	1	8	1	0	1.36214361478158	1.50863787000343	0	1.59372180951423	0	0.723190835888306	0	0	0.824342843913194	0.527951983618744	0.894594379177167	0.923172709521798	0.693868281323921	1.13389169039628	0.709328768454214	0
LTN1	44	37	31	33	28	32	13	37	50	42	30	36	25	211	48	14	29.9671595251948	27.9098005950635	22.4116692016893	26.2964098569848	26.5736526520403	23.1421067484258	20.0666358463945	27.977288920185	41.2171421956597	22.1739833119873	26.837831375315	33.2342175427847	17.346707033098	29.9063933342018	34.0477808858023	24.3931447148904
LTV1	86	71	78	85	60	109	42	71	62	111	71	67	95	512	99	25	58.572175435608	53.5566443851218	56.3906515397343	67.7331769043547	56.9435413972293	78.8278011118253	64.8306696575824	53.6861490090036	51.109256322618	58.6026701816806	63.5162009215789	61.8525715379605	65.9174867257725	72.5690681853618	70.2235480769672	43.5591869908757
LUC7L	22	11	6	11	8	16	10	12	17	25	13	15	17	110	20	7	14.9835797625974	8.29750828501887	4.33774242613341	8.76546995232826	7.59247218629724	11.5710533742129	15.4358737279958	9.0737153254654	14.0138283465243	13.1987995904686	11.6297269293032	13.847590642827	11.7957607825067	15.5910107429488	14.1865753690843	12.1965723574452
LUC7L2	2	1	2	0	0	0	0	3	3	1	1	1	1	3	0	0	1.36214361478158	0.754318935001715	1.44591414204447	0	0	0	0	2.26842883136635	2.47302853173958	0.527951983618744	0.894594379177167	0.923172709521798	0.693868281323921	0.425209383898604	0	0
LUC7L3	198	153	138	140	93	165	84	158	167	251	122	118	160	999	158	57	134.852217863377	115.410797055262	99.7680758010685	111.560526665996	88.2624891657054	119.32648792157	129.661339315165	119.470585118628	137.665254933503	132.515947888305	109.140514259614	108.934379723572	111.018925011827	141.594724838235	112.073945415766	99.3149463391966
LUCAT1	1	0	5	2	2	0	1	2	0	1	0	1	0	1	3	0	0.681071807390791	0	3.61478535511118	1.59372180951423	1.89811804657431	0	1.54358737279958	1.51228588757757	0	0.527951983618744	0	0.923172709521798	0	0.141736461299535	2.12798630536264	0
LUM	1099	1072	1448	1284	1223	1540	461	769	757	1243	914	945	1322	6950	1110	466	748.497916322479	808.629898321839	1046.8418388402	1023.16940170814	1160.69918548019	1113.71388726799	711.593778860606	581.473923773574	624.027532842288	656.244315638099	817.659262567931	872.398210498099	917.293867910224	985.068406031767	787.354932984177	811.943245509923
LURAP1L	28	14	22	25	25	27	10	16	9	25	15	17	27	112	16	10	19.0700106069422	10.560465090024	15.9050555624892	19.9215226189279	23.7264755821789	19.5261525689843	15.4358737279958	12.0982871006205	7.41908559521875	13.1987995904686	13.4189156876575	15.6939360618706	18.7344435957459	15.8744836655479	11.3492602952674	17.4236747963503
LUZP1	110	87	108	88	67	122	47	100	92	138	96	92	105	617	116	35	74.917898812987	65.6257473451492	78.0793636704014	70.1237596186261	63.5869545602394	88.2292819783733	72.5486065215803	75.6142943788784	75.8395416400139	72.8573737393867	85.8810604010081	84.9318892760054	72.8561695390117	87.451396621813	82.2821371406888	60.982861787226
LUZP2	6	3	6	7	2	3	4	8	4	5	2	5	7	29	5	2	4.08643084434475	2.26295680500515	4.33774242613341	5.5780263332998	1.89811804657431	2.16957250766492	6.17434949119832	6.04914355031027	3.29737137565278	2.63975991809372	1.78918875835433	4.61586354760899	4.85707796926745	4.11035737768651	3.54664384227107	3.48473495927006
LXN	22	23	41	22	34	32	12	31	36	37	31	26	37	147	27	15	14.9835797625974	17.3493355050395	29.6412399119116	17.5309399046565	32.2680067917633	23.1421067484258	18.523048473595	23.4404312574523	29.676342380875	19.5342233938935	27.7324257544922	24.0024904475668	25.6731264089851	20.8352598110316	19.1518767482638	26.1355121945254
LY6E	24	14	19	12	19	32	7	19	21	25	16	15	27	101	22	19	16.345723377379	10.560465090024	13.7361843494225	9.56233085708537	18.0321214424559	23.1421067484258	10.8051116095971	14.3667159319869	17.3111997221771	13.1987995904686	14.3135100668347	13.847590642827	18.7344435957459	14.315382591253	15.6052329059927	33.1049821130655
LY6G5C	2	1	0	0	1	0	1	0	2	0	0	0	0	2	1	0	1.36214361478158	0.754318935001715	0	0	0.949059023287155	0	1.54358737279958	0	1.64868568782639	0	0	0	0	0.28347292259907	0.709328768454214	0
LY6K	0	1	0	0	1	0	0	2	1	0	1	2	2	3	0	1	0	0.754318935001715	0	0	0.949059023287155	0	0	1.51228588757757	0.824342843913194	0	0.894594379177167	1.8463454190436	1.38773656264784	0.425209383898604	0	1.74236747963503
LY75	4	2	3	2	1	5	2	2	2	16	3	3	4	19	3	1	2.72428722956316	1.50863787000343	2.16887121306671	1.59372180951423	0.949059023287155	3.61595417944153	3.08717474559916	1.51228588757757	1.64868568782639	8.44723173789991	2.6837831375315	2.76951812856539	2.77547312529569	2.69299276469116	2.12798630536264	1.74236747963503
LY86-AS1	16	13	23	12	13	22	8	18	14	22	12	22	29	91	15	8	10.8971489182527	9.8061461550223	16.6280126335114	9.56233085708537	12.337767302733	15.9101983895427	12.3486989823966	13.6105729881981	11.5407998147847	11.6149436396124	10.735132550126	20.3097996094796	20.1221801583937	12.8980179782577	10.6399315268132	13.9389398370802
LY9	6	4	2	2	4	5	0	1	0	3	0	0	3	8	3	2	4.08643084434475	3.01727574000686	1.44591414204447	1.59372180951423	3.79623609314862	3.61595417944153	0	0.756142943788783	0	1.58385595085623	0	0	2.08160484397176	1.13389169039628	2.12798630536264	3.48473495927006
LY96	86	97	92	76	56	68	34	66	56	113	63	61	85	481	80	47	58.572175435608	73.1689366951664	66.5120505340456	60.5614287615407	53.1473053040807	49.1769768404048	52.4819706751857	49.9054342900597	46.1631992591389	59.6585741489181	56.3594458881616	56.3135352808297	58.9788039125333	68.1752378850762	56.7463014763371	81.8912715428463
