Gene	CTRL.A.4.1.1.A8	CTRL.A.4.3.1.A10	CTRL.A.5.1.1.B11	CTRL.A.5.2.1.B12	CTRL.A.5.2.1.H10	CTRL.A.5.2.1.H9	CTRL.A.5.3.1.C1	CTRL.A.6.1.1.C9	CTRL.A.6.2.1.C10	CTRL.A.6.3.1.C11	CTRL.A.7.1.1.E3	CTRL.A.7.2.1.E4	CTRL.A.8.1.1.F11	SUN+DOM.A.6.22.1.D12	SUN+DOM.A.6.23.1.E1	SUN+DOM.A.6.24.1.E2	CTRL.A.4.1.1.A8.Norm	CTRL.A.4.3.1.A10.Norm	CTRL.A.5.1.1.B11.Norm	CTRL.A.5.2.1.B12.Norm	CTRL.A.5.2.1.H10.Norm	CTRL.A.5.2.1.H9.Norm	CTRL.A.5.3.1.C1.Norm	CTRL.A.6.1.1.C9.Norm	CTRL.A.6.2.1.C10.Norm	CTRL.A.6.3.1.C11.Norm	CTRL.A.7.1.1.E3.Norm	CTRL.A.7.2.1.E4.Norm	CTRL.A.8.1.1.F11.Norm	SUN+DOM.A.6.22.1.D12.Norm	SUN+DOM.A.6.23.1.E1.Norm	SUN+DOM.A.6.24.1.E2.Norm
EPHA1-AS1	4	4	2	2	0	3	0	3	2	4	4	1	2	2	2	0	2.71753470175978	3.01137828044884	1.44206657523235	1.58880538348501	0	2.16495078203713	0	2.26239195827056	1.64365945417809	2.10608036336762	3.56913952105364	0.920388740288185	1.38553755433487	1.40301687269915	2.15790026097738	0
EPHA10	2	1	4	1	2	2	3	5	1	1	0	1	1	5	1	0	1.35876735087989	0.75284457011221	2.8841331504647	0.794402691742503	1.89243194325139	1.44330052135809	4.60727852596745	3.77065326378426	0.821829727089043	0.526520090841905	0	0.920388740288185	0.692768777167435	3.50754218174789	1.07895013048869	0
EPHA2	6	4	7	3	2	4	1	3	2	3	6	4	6	3	2	2	4.07630205263967	3.01137828044884	5.04723301331322	2.38320807522751	1.89243194325139	2.88660104271617	1.53575950865582	2.26239195827056	1.64365945417809	1.57956027252572	5.35370928158045	3.68155496115274	4.15661266300461	2.10452530904873	2.15790026097738	1.85706156767259
EPHA5	6	3	4	2	3	2	2	3	2	1	5	3	2	3	2	2	4.07630205263967	2.25853371033663	2.8841331504647	1.58880538348501	2.83864791487709	1.44330052135809	3.07151901731163	2.26239195827056	1.64365945417809	0.526520090841905	4.46142440131704	2.76116622086456	1.38553755433487	2.10452530904873	2.15790026097738	1.85706156767259
EPHB2	1	1	1	1	0	0	1	1	0	0	1	5	0	0	3	1	0.679383675439944	0.75284457011221	0.721033287616174	0.794402691742503	0	0	1.53575950865582	0.754130652756852	0	0	0.892284880263409	4.60194370144093	0	0	3.23685039146607	0.928530783836294
EPHB3	1	4	2	1	1	0	1	2	0	4	1	3	0	0	2	2	0.679383675439944	3.01137828044884	1.44206657523235	0.794402691742503	0.946215971625697	0	1.53575950865582	1.5082613055137	0	2.10608036336762	0.892284880263409	2.76116622086456	0	0	2.15790026097738	1.85706156767259
EPHB4	3	4	6	5	5	6	0	10	2	11	3	4	3	5	0	1	2.03815102631983	3.01137828044884	4.32619972569704	3.97201345871252	4.73107985812849	4.32990156407426	0	7.54130652756852	1.64365945417809	5.79172099926096	2.67685464079023	3.68155496115274	2.07830633150231	3.50754218174789	0	0.928530783836294
EPHB6	4	4	3	9	0	7	0	2	0	2	2	1	4	3	1	0	2.71753470175978	3.01137828044884	2.16309986284852	7.14962422568253	0	5.0515518247533	0	1.5082613055137	0	1.05304018168381	1.78456976052682	0.920388740288185	2.77107510866974	2.10452530904873	1.07895013048869	0
EPHX1	0	0	6	3	2	2	1	2	1	2	0	3	2	2	0	2	0	0	4.32619972569704	2.38320807522751	1.89243194325139	1.44330052135809	1.53575950865582	1.5082613055137	0.821829727089043	1.05304018168381	0	2.76116622086456	1.38553755433487	1.40301687269915	0	1.85706156767259
EPM2A	4	4	3	3	3	1	4	1	4	6	0	3	3	3	5	2	2.71753470175978	3.01137828044884	2.16309986284852	2.38320807522751	2.83864791487709	0.721650260679043	6.14303803462327	0.754130652756852	3.28731890835617	3.15912054505143	0	2.76116622086456	2.07830633150231	2.10452530904873	5.39475065244344	1.85706156767259
EPM2AIP1	44	32	22	24	19	33	12	15	24	45	28	27	22	22	18	17	29.8928817193576	24.0910262435907	15.8627323275558	19.0656646018201	17.9781034608882	23.8144586024084	18.4291141038698	11.3119597913528	19.723913450137	23.6934040878857	24.9839766473754	24.850495987781	15.2409130976836	15.4331855996907	19.4211023487964	15.785023325217
EPN1	2	2	4	0	6	5	2	1	4	4	5	3	3	5	1	3	1.35876735087989	1.50568914022442	2.8841331504647	0	5.67729582975418	3.60825130339522	3.07151901731163	0.754130652756852	3.28731890835617	2.10608036336762	4.46142440131704	2.76116622086456	2.07830633150231	3.50754218174789	1.07895013048869	2.78559235150888
EPN2	23	12	16	19	12	16	5	24	22	24	14	10	21	22	9	17	15.6258245351187	9.03413484134652	11.5365326018588	15.0936511431076	11.3545916595084	11.5464041708647	7.67879754327909	18.0991356661645	18.0802539959589	12.6364821802057	12.4919883236877	9.20388740288185	14.5481443205161	15.4331855996907	9.7105511743982	15.785023325217
EPOR	1	2	0	3	0	2	0	1	1	2	2	2	2	5	2	1	0.679383675439944	1.50568914022442	0	2.38320807522751	0	1.44330052135809	0	0.754130652756852	0.821829727089043	1.05304018168381	1.78456976052682	1.84077748057637	1.38553755433487	3.50754218174789	2.15790026097738	0.928530783836294
EPRS	261	225	254	246	201	264	122	241	214	327	199	201	233	238	190	172	177.319139289826	169.390028275247	183.142455054508	195.423062168656	190.189410296765	190.515668819267	187.36266005601	181.745487314401	175.871561597055	172.172069705303	177.564691172418	184.998136797925	161.415125080012	166.959007851199	205.000524792851	159.707294819843
EPS15	73	67	65	54	46	91	27	65	56	84	54	79	74	53	36	50	49.595008307116	50.4405861975181	46.8671636950513	42.8977453540952	43.5259346947821	65.6701737217929	41.4655067337071	49.0184924291954	46.0224647169864	44.22768763072	48.1833835342241	72.7107104827666	51.2648895103902	37.1799471265276	38.8422046975928	46.4265391918147
EPS15L1	10	10	7	3	8	5	0	3	3	3	4	5	7	4	9	2	6.79383675439944	7.5284457011221	5.04723301331322	2.38320807522751	7.56972777300558	3.60825130339522	0	2.26239195827056	2.46548918126713	1.57956027252572	3.56913952105364	4.60194370144093	4.84938144017205	2.80603374539831	9.7105511743982	1.85706156767259
EPS8	73	56	78	54	68	83	38	47	69	93	38	57	72	59	42	60	49.595008307116	42.1592959262838	56.2405964340616	42.8977453540952	64.3426860705474	59.8969716363606	58.3588613289211	35.4441406795721	56.706251169144	48.9663684482972	33.9068254500095	52.4621581964266	49.8793519560553	41.3889977446251	45.3159054805249	55.7118470301776
EPS8L2	2	3	1	1	1	3	1	0	1	0	0	3	7	2	2	1	1.35876735087989	2.25853371033663	0.721033287616174	0.794402691742503	0.946215971625697	2.16495078203713	1.53575950865582	0	0.821829727089043	0	0	2.76116622086456	4.84938144017205	1.40301687269915	2.15790026097738	0.928530783836294
EPSTI1	9	4	4	1	5	3	5	5	7	7	4	3	5	3	3	7	6.1144530789595	3.01137828044884	2.8841331504647	0.794402691742503	4.73107985812849	2.16495078203713	7.67879754327909	3.77065326378426	5.7528080896233	3.68564063589334	3.56913952105364	2.76116622086456	3.46384388583718	2.10452530904873	3.23685039146607	6.49971548685406
EPT1	15	12	6	10	5	10	5	10	6	21	8	10	7	10	6	9	10.1907551315992	9.03413484134652	4.32619972569704	7.94402691742503	4.73107985812849	7.21650260679043	7.67879754327909	7.54130652756852	4.93097836253426	11.05692190768	7.13827904210727	9.20388740288185	4.84938144017205	7.01508436349577	6.47370078293213	8.35677705452664
EPYC	5	7	4	8	10	4	5	1	5	2	2	2	8	10	2	3	3.39691837719972	5.26991199078547	2.8841331504647	6.35522153394003	9.46215971625697	2.88660104271617	7.67879754327909	0.754130652756852	4.10914863544521	1.05304018168381	1.78456976052682	1.84077748057637	5.54215021733948	7.01508436349577	2.15790026097738	2.78559235150888
ERAL1	35	29	50	37	36	51	15	35	19	59	35	35	47	46	29	30	23.7784286403981	21.8324925332541	36.0516643808087	29.3928995944726	34.0637749785251	36.8041632946312	23.0363926298373	26.3945728464898	15.6147648146918	31.0646853596724	31.2299708092193	32.2136059100865	32.5601325268695	32.2693880720806	31.289553784172	27.8559235150888
ERAP1	33	13	14	10	17	10	8	15	19	32	17	15	19	19	10	12	22.4196612895182	9.78697941145873	10.0944660266264	7.94402691742503	16.0856715176369	7.21650260679043	12.2860760692465	11.3119597913528	15.6147648146918	16.848642906941	15.168842964478	13.8058311043228	13.1626067661813	13.328660290642	10.7895013048869	11.1423694060355
ERAP2	28	26	19	15	19	18	15	24	17	33	18	16	21	33	19	22	19.0227429123184	19.5739588229175	13.6996324647073	11.9160403761376	17.9781034608882	12.9897046922228	23.0363926298373	18.0991356661645	13.9711053605137	17.3751629977829	16.0611278447414	14.726219844611	14.5481443205161	23.149778399536	20.5000524792851	20.4276772443985
ERBB2	9	12	8	9	10	14	10	16	9	13	9	13	13	19	6	8	6.1144530789595	9.03413484134652	5.76826630092939	7.14962422568253	9.46215971625697	10.1031036495066	15.3575950865582	12.0660904441096	7.39646754380139	6.84476118094477	8.03056392237068	11.9650536237464	9.00599410317666	13.328660290642	6.47370078293213	7.42824627069035
ERBB2IP	98	68	76	55	50	72	25	70	63	95	50	32	64	74	47	64	66.5796001931146	51.1934307676303	54.7985298588292	43.6921480458377	47.3107985812849	51.9588187688911	38.3939877163954	52.7891456929797	51.7752728066097	50.019408629981	44.6142440131704	29.4524396892219	44.3372017387159	51.9116242898687	50.7106561329684	59.4259701655228
ERBB3	3	5	6	1	2	0	1	1	0	8	2	0	6	5	1	0	2.03815102631983	3.76422285056105	4.32619972569704	0.794402691742503	1.89243194325139	0	1.53575950865582	0.754130652756852	0	4.21216072673524	1.78456976052682	0	4.15661266300461	3.50754218174789	1.07895013048869	0
ERC1	42	38	26	25	21	27	12	34	38	41	21	35	31	25	18	27	28.5341143684777	28.608093664264	18.7468654780205	19.8600672935626	19.8705354041396	19.4845570383342	18.4291141038698	25.640442193733	31.2295296293836	21.5873237245181	18.7379824855316	32.2136059100865	21.4758320921905	17.5377109087394	19.4211023487964	25.0703311635799
ERCC1	47	41	36	50	35	36	15	45	44	46	46	32	41	36	34	29	31.9310327456774	30.8666273746006	25.9571983541823	39.7201345871252	33.1175590068994	25.9794093844456	23.0363926298373	33.9358793740584	36.1605079919179	24.2199241787276	41.0451044921168	29.4524396892219	28.4035198638648	25.2543037085848	36.6843044366154	26.9273927312525
ERCC2	1	6	3	0	0	8	0	1	5	3	2	0	1	2	2	0	0.679383675439944	4.51706742067326	2.16309986284852	0	0	5.77320208543235	0	0.754130652756852	4.10914863544521	1.57956027252572	1.78456976052682	0	0.692768777167435	1.40301687269915	2.15790026097738	0
ERCC3	37	34	39	42	23	41	17	29	21	39	28	31	36	39	16	25	25.1371959912779	25.5967153838151	28.1202982170308	33.3649130531851	21.762967347391	29.5876606878408	26.1079116471489	21.8697889299487	17.2584242688699	20.5342835428343	24.9839766473754	28.5320509489337	24.9396759780277	27.3588290176335	17.263202087819	23.2132695959073
ERCC4	48	41	51	48	25	54	22	44	40	63	31	33	45	50	30	21	32.6104164211173	30.8666273746006	36.7726976684249	38.1313292036402	23.6553992906424	38.9691140766683	33.786709190428	33.1817487213015	32.8731890835617	33.17076572304	27.6608312881657	30.3728284295101	31.1745949725346	35.0754218174789	32.3685039146607	19.4991464605622
ERCC5	4	9	6	13	5	10	4	10	8	21	4	9	13	5	6	8	2.71753470175978	6.77560113100989	4.32619972569704	10.3272349926525	4.73107985812849	7.21650260679043	6.14303803462327	7.54130652756852	6.57463781671234	11.05692190768	3.56913952105364	8.28349866259367	9.00599410317666	3.50754218174789	6.47370078293213	7.42824627069035
ERCC6	13	15	14	10	7	11	11	17	16	20	9	14	11	17	13	8	8.83198778071928	11.2926685516831	10.0944660266264	7.94402691742503	6.62351180137988	7.93815286746948	16.893354595214	12.8202210968665	13.1492756334247	10.5304018168381	8.03056392237068	12.8854423640346	7.62045654884179	11.9256434179428	14.026351696353	7.42824627069035
ERCC6L2	7	5	7	2	6	3	1	3	4	8	2	4	2	3	4	3	4.75568572807961	3.76422285056105	5.04723301331322	1.58880538348501	5.67729582975418	2.16495078203713	1.53575950865582	2.26239195827056	3.28731890835617	4.21216072673524	1.78456976052682	3.68155496115274	1.38553755433487	2.10452530904873	4.31580052195475	2.78559235150888
ERCC8	20	22	14	15	20	31	8	27	21	34	16	18	32	41	20	25	13.5876735087989	16.5625805424686	10.0944660266264	11.9160403761376	18.9243194325139	22.3711580810503	12.2860760692465	20.361527624435	17.2584242688699	17.9016830886248	14.2765580842145	16.5669973251873	22.1686008693579	28.7618458903327	21.5790026097738	23.2132695959073
EREG	5	7	2	5	1	2	2	1	2	3	3	5	3	8	2	0	3.39691837719972	5.26991199078547	1.44206657523235	3.97201345871252	0.946215971625697	1.44330052135809	3.07151901731163	0.754130652756852	1.64365945417809	1.57956027252572	2.67685464079023	4.60194370144093	2.07830633150231	5.61206749079662	2.15790026097738	0
ERG	16	13	11	8	11	17	9	14	7	18	11	6	8	12	11	11	10.8701388070391	9.78697941145873	7.93136616377792	6.35522153394003	10.4083756878827	12.2680544315437	13.8218355779024	10.5578291385959	5.7528080896233	9.47736163515429	9.8151336828975	5.52233244172911	5.54215021733948	8.41810123619493	11.8684514353756	10.2138386221992
ERGIC1	65	65	65	57	54	69	29	57	63	97	58	37	61	92	36	35	44.1599389035964	48.9348970572936	46.8671636950513	45.2809534293227	51.0956624677877	49.793867986854	44.5370257510187	42.9854472071406	51.7752728066097	51.0724488116648	51.7525230552777	34.0543833906629	42.2588954072136	64.5387761441611	38.8422046975928	32.4985774342703
ERGIC2	275	217	220	196	178	255	84	199	177	360	153	199	270	231	148	227	186.830510745985	163.36727171435	158.627323275558	155.702927581531	168.426442949374	184.020816473156	129.003798727089	150.071999898614	145.463861694761	189.547232703086	136.519586680302	183.157359317349	187.047569835208	162.048448796752	159.684619312326	210.776487930839
ERGIC3	718	630	807	566	501	725	287	586	543	883	598	487	812	598	411	514	487.79747896588	474.292079170692	581.873863106253	449.631923526257	474.054201784474	523.196438992306	440.76297898422	441.920562515515	446.25354180935	464.917240213402	533.586358397519	448.229316520346	562.528247059957	419.502044937047	443.448503630851	477.264822891855
ERH	529	387	482	432	420	557	221	490	407	736	443	425	575	601	342	463	359.393964307731	291.350848633425	347.538044630996	343.181962832761	397.410708082793	401.959195198227	339.402851412936	369.524019850858	334.484698925241	387.518786859642	395.28220195669	391.165214622479	398.342046871275	421.606570246096	369.000944627132	429.909752916204
ERI1	12	7	8	9	4	8	5	4	3	13	10	5	9	9	5	4	8.15260410527933	5.26991199078547	5.76826630092939	7.14962422568253	3.78486388650279	5.77320208543235	7.67879754327909	3.01652261102741	2.46548918126713	6.84476118094477	8.92284880263409	4.60194370144093	6.23491899450692	6.3135759271462	5.39475065244344	3.71412313534517
ERI2	4	5	8	6	11	7	1	3	5	7	4	4	4	4	2	3	2.71753470175978	3.76422285056105	5.76826630092939	4.76641615045502	10.4083756878827	5.0515518247533	1.53575950865582	2.26239195827056	4.10914863544521	3.68564063589334	3.56913952105364	3.68155496115274	2.77107510866974	2.80603374539831	2.15790026097738	2.78559235150888
ERI3	6	16	12	9	8	11	10	14	18	21	7	11	9	19	9	10	4.07630205263967	12.0455131217954	8.65239945139409	7.14962422568253	7.56972777300558	7.93815286746948	15.3575950865582	10.5578291385959	14.7929350876028	11.05692190768	6.24599416184386	10.12427614317	6.23491899450692	13.328660290642	9.7105511743982	9.28530783836294
ERICH1	31	26	21	18	21	54	12	25	23	43	24	26	28	21	11	26	21.0608939386383	19.5739588229175	15.1416990399397	14.2992484513651	19.8705354041396	38.9691140766683	18.4291141038698	18.8532663189213	18.902083723048	22.6403639062019	21.4148371263218	23.9301072474928	19.3975257606882	14.7316771633411	11.8684514353756	24.1418003797436
ERLEC1	142	144	146	85	96	109	50	167	139	167	88	93	148	134	79	108	96.4724819124721	108.409618096158	105.270859991961	67.5242287981128	90.836733276067	78.6598784140157	76.7879754327909	125.939819010394	114.234332065377	87.9288551705982	78.52106946318	85.5961528468012	102.52977902078	94.0021304708434	85.2370603086064	100.28132465432
ERLIN1	51	50	41	21	31	31	14	33	39	52	22	33	32	22	27	28	34.6485674474372	37.6422285056105	29.5623647922631	16.6824565265926	29.3326951203966	22.3711580810503	21.5006331211814	24.8863115409761	32.0513593564727	27.3790447237791	19.630267365795	30.3728284295101	22.1686008693579	15.4331855996907	29.1316535231946	25.9988619474162
ERLIN2	45	47	36	33	32	39	12	47	36	53	35	31	45	40	40	25	30.5722653947975	35.3836947952739	25.9571983541823	26.2152888275026	30.2789110920223	28.1443601664827	18.4291141038698	35.4441406795721	29.5858701752055	27.905564814621	31.2299708092193	28.5320509489337	31.1745949725346	28.0603374539831	43.1580052195475	23.2132695959073
ERMAP	7	6	9	6	6	2	3	6	5	16	1	5	13	4	4	7	4.75568572807961	4.51706742067326	6.48929958854557	4.76641615045502	5.67729582975418	1.44330052135809	4.60727852596745	4.52478391654111	4.10914863544521	8.42432145347048	0.892284880263409	4.60194370144093	9.00599410317666	2.80603374539831	4.31580052195475	6.49971548685406
ERMP1	1	7	5	10	5	7	0	9	4	12	5	5	4	6	6	1	0.679383675439944	5.26991199078547	3.60516643808087	7.94402691742503	4.73107985812849	5.0515518247533	0	6.78717587481167	3.28731890835617	6.31824109010286	4.46142440131704	4.60194370144093	2.77107510866974	4.20905061809746	6.47370078293213	0.928530783836294
ERO1L	17	23	20	18	14	20	5	33	26	35	18	22	26	33	27	20	11.5495224824791	17.3154251125808	14.4206657523235	14.2992484513651	13.2470236027598	14.4330052135809	7.67879754327909	24.8863115409761	21.3675729043151	18.4282031794667	16.0611278447414	20.2485522863401	18.0119882063533	23.149778399536	29.1316535231946	18.5706156767259
ERO1LB	2	8	5	2	0	3	2	4	6	7	0	4	2	1	5	1	1.35876735087989	6.02275656089768	3.60516643808087	1.58880538348501	0	2.16495078203713	3.07151901731163	3.01652261102741	4.93097836253426	3.68564063589334	0	3.68155496115274	1.38553755433487	0.701508436349577	5.39475065244344	0.928530783836294
ERP29	188	155	208	187	208	292	89	196	134	250	179	156	223	250	153	170	127.72413098271	116.690908367393	149.974923824164	148.553303355848	196.812922098145	210.721876118281	136.682596270368	147.809607940343	110.125183429932	131.630022710476	159.71899356715	143.580643484957	154.487437308338	175.377109087394	165.079369964769	157.85023325217
ERP44	94	98	69	92	84	107	35	87	73	139	67	67	109	100	61	68	63.8620654913548	73.7787678709966	49.751296845516	73.0850476403103	79.4821416165586	77.2165778926576	53.7515828029536	65.6093667898462	59.9935700775001	73.1862926270248	59.7830869776484	61.6660455993084	75.5117967112505	70.1508436349577	65.81595795981	63.140093300868
ERRFI1	32	32	49	51	39	48	23	28	33	34	27	28	35	25	22	19	21.7402776140782	24.0910262435907	35.3306310931925	40.5145372788677	36.9024228934022	34.6392125125941	35.3224686990838	21.1156582771919	27.1203809939384	17.9016830886248	24.091691767112	25.7708847280692	24.2469072008602	17.5377109087394	23.7369028707511	17.6420848928896
ERV3-1	21	25	21	15	14	17	10	36	32	50	27	23	41	34	29	17	14.2670571842388	18.8211142528052	15.1416990399397	11.9160403761376	13.2470236027598	12.2680544315437	15.3575950865582	27.1487034992467	26.2985512668494	26.3260045420953	24.091691767112	21.1689410266283	28.4035198638648	23.8512868358856	31.289553784172	15.785023325217
ERVK13-1	6	2	8	2	3	1	1	5	6	10	2	2	3	8	5	6	4.07630205263967	1.50568914022442	5.76826630092939	1.58880538348501	2.83864791487709	0.721650260679043	1.53575950865582	3.77065326378426	4.93097836253426	5.26520090841905	1.78456976052682	1.84077748057637	2.07830633150231	5.61206749079662	5.39475065244344	5.57118470301776
ERVV-1	3	1	2	1	5	1	3	5	6	14	2	1	0	6	1	3	2.03815102631983	0.75284457011221	1.44206657523235	0.794402691742503	4.73107985812849	0.721650260679043	4.60727852596745	3.77065326378426	4.93097836253426	7.37128127178667	1.78456976052682	0.920388740288185	0	4.20905061809746	1.07895013048869	2.78559235150888
ESCO1	60	50	43	43	31	51	15	51	46	83	41	52	35	56	29	49	40.7630205263967	37.6422285056105	31.0044313674955	34.1593157449276	29.3326951203966	36.8041632946312	23.0363926298373	38.4606632905995	37.804167446096	43.7011675398781	36.5836800907998	47.8602144949856	24.2469072008602	39.2844724355763	31.289553784172	45.4980084079784
ESD	334	302	328	264	244	338	136	272	259	430	254	246	383	339	215	264	226.914147596941	227.359060173887	236.498918338105	209.722310620021	230.87669707667	243.917788109517	208.863293177191	205.123537549864	212.853899316062	226.403639062019	226.640359586906	226.415630110894	265.330441655128	237.811359922507	231.974278055068	245.132126932782
ESF1	74	72	72	58	51	81	38	81	57	112	68	58	59	66	36	47	50.2743919825559	54.2048090480791	51.9143967083645	46.0753561210652	48.2570145529106	58.4536711150025	58.3588613289211	61.084582873305	46.8442944440755	58.9702501742934	60.6753718579118	53.3825469367147	40.8733578528787	46.2995567990721	38.8422046975928	43.6409468403058
ESR1	0	3	0	0	0	2	0	2	0	2	2	0	0	2	1	2	0	2.25853371033663	0	0	0	1.44330052135809	0	1.5082613055137	0	1.05304018168381	1.78456976052682	0	0	1.40301687269915	1.07895013048869	1.85706156767259
